,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
4345,0.5464835,0.580425,0.62464154,0.63808995,0.6713329,0.6794551,0.7063374,0.7518468,0.8014251,0.8190409,0.750953,0.61894786
4346,0.6324385,0.6681779,0.6715057,0.7010776,0.7509211,0.7060256,0.68551505,0.7182586,0.7014697,0.7251304,0.74293196,0.63507044
4347,0.5949668,0.6198484,0.6036359,0.597725,0.64892197,0.6856133,0.7224061,0.71658856,0.6984055,0.7715677,0.80513483,0.6807623
4348,0.63247657,0.6342925,0.68236697,0.6410312,0.6804561,0.7214551,0.75200605,0.755391,0.7516988,0.7827329,0.80574566,0.74764943
4349,0.44937813,0.48001623,0.48990494,0.45620102,0.43738922,0.45802307,0.5492808,0.46330616,0.36641467,0.4194571,0.47346437,0.44306824
4350,0.53597075,0.5642875,0.58350253,0.5249395,0.5434169,0.5097442,0.55379,0.636904,0.6528167,0.60256475,0.56739724,0.51477456
4351,0.65372294,0.64790535,0.5371949,0.44048616,0.4528668,0.4438525,0.49532375,0.54576516,0.57294923,0.59089553,0.6187594,0.5786535
4352,0.5792979,0.47064844,0.4128898,0.41911703,0.47054046,0.5003516,0.5509941,0.55590034,0.5135768,0.61535496,0.69113404,0.7125172
4353,0.5298029,0.56295174,0.5662762,0.525964,0.5763079,0.61584854,0.70704395,0.7716886,0.70946056,0.6510013,0.63545036,0.558547
4354,0.5099094,0.55533534,0.58178496,0.53389674,0.61074615,0.6252911,0.6875016,0.76479346,0.7274904,0.7208882,0.76201767,0.6413433
4355,0.5168065,0.65061706,0.6847523,0.48330924,0.53958696,0.5833318,0.5604196,0.5569837,0.5481133,0.587103,0.49490535,0.43228176
4356,0.49058026,0.5198447,0.54875606,0.5142412,0.5651605,0.5684021,0.7315006,0.82877076,0.662897,0.5721753,0.51376677,0.47535187
4357,0.6436731,0.6874898,0.65364176,0.6316137,0.71445066,0.7325503,0.7848714,0.8247697,0.8541201,0.8514288,0.7436983,0.66504973
4358,0.6728005,0.66431594,0.6365471,0.6579521,0.6686453,0.5923245,0.5785829,0.6414893,0.60360366,0.6480685,0.619005,0.5578439
4359,0.6151263,0.58980364,0.5430784,0.61859524,0.68244106,0.6651628,0.7407045,0.6813395,0.6728421,0.68740845,0.59812206,0.5298527
4360,0.67413265,0.61721444,0.55219865,0.5127365,0.5667911,0.58705467,0.5824713,0.63228536,0.66606295,0.73782927,0.74287057,0.7394114
4361,0.5177457,0.62864864,0.65916526,0.63129586,0.60105395,0.52976424,0.5298482,0.54656553,0.58472973,0.5923539,0.54672146,0.46107402
4362,0.56820625,0.59508723,0.59150857,0.5669551,0.6299164,0.63310707,0.67123324,0.7242672,0.7262797,0.730147,0.691071,0.6045416
4363,0.65363455,0.64873624,0.60814404,0.55639905,0.59077466,0.63632035,0.67317677,0.7193351,0.739241,0.7647819,0.7716187,0.6771563
4364,0.49497923,0.5770409,0.6192447,0.5916161,0.6622022,0.62476313,0.5602016,0.6077983,0.59349704,0.6448147,0.58752143,0.5093387
4365,0.54973733,0.5499615,0.55076784,0.5876535,0.6403394,0.6230237,0.658065,0.72311014,0.7331009,0.7268094,0.67684734,0.58208096
4366,0.5474488,0.6487063,0.66134727,0.5922103,0.6236109,0.5839155,0.6003262,0.67245555,0.6832439,0.75880975,0.75517017,0.6067702
4367,0.5073705,0.54084474,0.52670807,0.49324402,0.5760329,0.53821665,0.5621858,0.6829939,0.559897,0.5155694,0.5584749,0.5363268
4368,0.51045746,0.5629283,0.52718157,0.50179183,0.5212092,0.5194817,0.62949914,0.6459718,0.6617609,0.6705746,0.58502066,0.5022673
4369,0.6072172,0.6253052,0.62061656,0.609206,0.63134116,0.6010375,0.59389555,0.6515499,0.68770844,0.7301026,0.70757246,0.6404724
4370,0.5740634,0.54107803,0.5283582,0.49217546,0.6132697,0.59805894,0.5532939,0.626173,0.57966083,0.6517416,0.6578392,0.6009798
4371,0.48571077,0.5259369,0.5413023,0.5762139,0.6247262,0.61642516,0.6748214,0.70447844,0.72357076,0.728169,0.6872536,0.55802906
4372,0.6225969,0.62818366,0.64941597,0.644198,0.67836463,0.6779772,0.6946867,0.7603858,0.7468032,0.78755075,0.8100072,0.68183374
4373,0.46689734,0.549143,0.55882394,0.5403442,0.60844237,0.6271974,0.6630766,0.65155435,0.5526846,0.56873745,0.5819308,0.50741917
4374,0.6201852,0.5835924,0.58627623,0.6692611,0.77498084,0.6159651,0.62997246,0.6660175,0.66047,0.6501065,0.64841944,0.6324437
4375,0.711719,0.7409073,0.6532384,0.5815958,0.6094705,0.61657685,0.65718144,0.6897614,0.70926434,0.7425661,0.74618894,0.6748599
4376,0.54553264,0.5981664,0.63465,0.5654877,0.56958354,0.5457066,0.5138252,0.5610698,0.55841774,0.62312365,0.6339953,0.55075705
4377,0.5120502,0.5605813,0.5772619,0.5902657,0.63906664,0.585126,0.6767862,0.7245212,0.75991935,0.7695185,0.69454896,0.5531854
4378,0.7100104,0.72386676,0.67206705,0.5481397,0.56019425,0.5634723,0.5962069,0.6303559,0.64443654,0.7129513,0.69948804,0.6119082
4379,0.5117011,0.5172316,0.4875769,0.5941451,0.56055707,0.52797693,0.57451546,0.5318523,0.5239786,0.55792725,0.5989714,0.5203128
4380,0.45274115,0.44756368,0.49887112,0.5202539,0.5356327,0.57026017,0.7092251,0.76390177,0.70175713,0.6386321,0.60411,0.54180896
4381,0.5760198,0.6034204,0.5877746,0.55601805,0.6128982,0.63160247,0.7122349,0.7620849,0.7188486,0.7383397,0.74157715,0.60233617
4382,0.66479963,0.59257317,0.54097974,0.5543841,0.5241048,0.47521982,0.5172272,0.5716975,0.6211002,0.7133369,0.67322725,0.62899506
4383,0.5839427,0.56206316,0.5582915,0.5405566,0.52968013,0.5203936,0.6405079,0.6829477,0.6035419,0.655518,0.66513056,0.56530195
4384,0.5926538,0.58948076,0.5588842,0.56309205,0.66084546,0.6232337,0.58277917,0.5934077,0.6478545,0.7879218,0.7986549,0.6567416
4385,0.49414045,0.54988194,0.6315282,0.6905,0.6675578,0.474211,0.44101343,0.503765,0.43955684,0.48031607,0.5565506,0.4801898
4386,0.5706286,0.5806354,0.5713601,0.63075435,0.69705325,0.6541135,0.70814735,0.7168353,0.6809294,0.7262578,0.70090353,0.57878685
4387,0.55987984,0.57765037,0.6007754,0.60815406,0.66185623,0.65269506,0.7000549,0.79526085,0.8193317,0.8307022,0.73923033,0.58906066
4388,0.73440117,0.6645806,0.61531025,0.57960165,0.6044575,0.6000502,0.65924466,0.6497984,0.5879022,0.62401295,0.63789284,0.67062455
4389,0.5758777,0.5905513,0.62355393,0.57003987,0.63776267,0.6333337,0.6511111,0.7601076,0.7388887,0.70127535,0.6944095,0.65594137
4390,0.5974062,0.59295064,0.57512647,0.5480039,0.60713935,0.59126914,0.6171483,0.64107513,0.65550065,0.764834,0.7620913,0.6635664
4391,0.6107225,0.6922532,0.65174216,0.6153087,0.6198705,0.5632606,0.62706506,0.6855422,0.6266566,0.6539091,0.6166694,0.5419843
4392,0.610793,0.5802133,0.54659855,0.55644333,0.6391421,0.61299133,0.6945037,0.7593452,0.71321934,0.72076285,0.65757495,0.5994153
4393,0.63660264,0.63356376,0.61247474,0.62403053,0.6903136,0.66439474,0.668147,0.6649001,0.63963103,0.7158688,0.6813808,0.6105873
4394,0.57675004,0.6464675,0.62953526,0.5600649,0.5565004,0.5355962,0.5608214,0.59311384,0.61610293,0.6138598,0.63171333,0.5818668
4395,0.5130662,0.53271574,0.57582045,0.6018255,0.65722215,0.66346765,0.6930047,0.74513435,0.7520994,0.70978826,0.69218034,0.6319828
4396,0.61450106,0.62044054,0.61019343,0.6105158,0.65914667,0.6730526,0.6910511,0.7288266,0.7515371,0.78101397,0.796455,0.7133066
4397,0.548744,0.584782,0.54190964,0.55134106,0.7113332,0.6895173,0.5718493,0.6028882,0.6669361,0.61941737,0.5224246,0.48564014
4398,0.5028713,0.55182695,0.55811983,0.5422502,0.61942333,0.623004,0.6234329,0.70811445,0.7473592,0.74539715,0.6743989,0.5513455
4399,0.72221357,0.7140229,0.6544882,0.5906592,0.6355303,0.6288896,0.63522273,0.66399014,0.73935807,0.7755444,0.7593153,0.70207745
4400,0.5982738,0.65449756,0.6570928,0.6899614,0.6974018,0.67245436,0.6692919,0.6618148,0.66202927,0.6565041,0.602171,0.5247727
4401,0.5198782,0.55749524,0.534337,0.5113549,0.65419656,0.63739896,0.67824966,0.7392046,0.79518986,0.7943333,0.6173004,0.4886335
4402,0.51857364,0.54196894,0.5239418,0.5300328,0.59031,0.63016456,0.66236037,0.72888154,0.8282206,0.85151047,0.7777602,0.5656331
4403,0.42025813,0.5654997,0.63426584,0.5687797,0.53127843,0.50337917,0.50796163,0.5404826,0.5286093,0.5099006,0.44682315,0.37400335
4404,0.53471786,0.6185427,0.61074567,0.5034349,0.5395006,0.5956359,0.67446834,0.67322975,0.6565387,0.66824365,0.6112384,0.51945275
4405,0.6106548,0.6406872,0.6090604,0.57245183,0.633038,0.64521545,0.67105603,0.72826916,0.79215133,0.8515374,0.83642787,0.6804401
4406,0.57184154,0.5933676,0.5805004,0.58471,0.6229918,0.5750196,0.57138836,0.6298446,0.5833505,0.5487461,0.5275918,0.4900855
4407,0.4754183,0.516936,0.53466576,0.5358647,0.61671066,0.65938675,0.6969185,0.71930516,0.68607765,0.67964053,0.6917427,0.5704887
4408,0.5696258,0.6086051,0.58833325,0.5222548,0.57296157,0.656004,0.7817559,0.7783049,0.710016,0.69791114,0.7131519,0.6562941
4409,0.59693944,0.64952135,0.71760553,0.62117034,0.63038945,0.6106532,0.62047505,0.5769069,0.6046884,0.6085791,0.64571464,0.64754957
4410,0.6223833,0.62972695,0.6587338,0.6360861,0.7070117,0.74491954,0.72076094,0.73740995,0.70612,0.6932887,0.7176485,0.67619294
4411,0.6098786,0.59908545,0.57358587,0.59607553,0.5553221,0.5515114,0.5296347,0.50557345,0.52317184,0.5353305,0.5648755,0.5635464
4412,0.4824866,0.5476834,0.5102525,0.5118928,0.65119237,0.6119643,0.56345886,0.611696,0.65237254,0.65698594,0.65736717,0.5460895
4413,0.6107174,0.63674635,0.6107554,0.57017505,0.6432485,0.6262373,0.7022571,0.753163,0.68271387,0.6729792,0.73932606,0.7173422
4414,0.5359057,0.5762826,0.58616424,0.5982597,0.6105097,0.64718795,0.80910885,0.83436936,0.7147635,0.66725206,0.62614286,0.5360063
4415,0.53894085,0.5189753,0.43090025,0.416597,0.45096257,0.5426591,0.52833945,0.57054806,0.5567594,0.5629411,0.63939005,0.5334009
4416,0.5198959,0.52241045,0.53147185,0.5652999,0.58615494,0.60910046,0.688324,0.73536015,0.7166528,0.59735894,0.6294856,0.5926085
4417,0.5004759,0.53741753,0.55066174,0.7459756,0.72454965,0.6049458,0.5508745,0.5134967,0.5073988,0.5267133,0.539555,0.5053798
4418,0.56736517,0.56610626,0.56451505,0.52677387,0.5592541,0.5400347,0.6122962,0.6250227,0.6000444,0.58079046,0.6094229,0.59537464
4419,0.5712708,0.62860906,0.60959476,0.65064347,0.66936314,0.6189693,0.6930716,0.7661005,0.820583,0.8457305,0.76573557,0.60330296
4420,0.6413615,0.58964235,0.55582696,0.59545785,0.60843515,0.61607045,0.6477288,0.63923556,0.61993665,0.73806053,0.76190376,0.6307444
4421,0.5190251,0.5033517,0.4666659,0.54893225,0.5515579,0.6015723,0.5801894,0.53900874,0.5793311,0.67255205,0.61368126,0.54785794
4422,0.5954725,0.6375979,0.6214681,0.69085777,0.71600866,0.73202026,0.7446137,0.7483342,0.7337497,0.7774351,0.72543037,0.58301306
4423,0.5236602,0.5303878,0.52139103,0.5552793,0.5615685,0.62072766,0.7046074,0.70059234,0.696493,0.7554114,0.69196135,0.5301532
4424,0.50458986,0.60077673,0.6735749,0.7656533,0.6869773,0.6293579,0.628068,0.5859488,0.58277535,0.637746,0.65649766,0.5379229
4425,0.42420077,0.49069005,0.49696517,0.5749895,0.55095214,0.5597532,0.5541779,0.57476074,0.62173945,0.6521003,0.5074523,0.38536528
4426,0.5878264,0.61743456,0.624141,0.6223673,0.68609124,0.68300855,0.71652406,0.71421504,0.62196666,0.61358434,0.7549619,0.7134386
4427,0.5591944,0.6578824,0.64479667,0.6238677,0.6965722,0.7022912,0.7608389,0.7810596,0.7334897,0.71733016,0.76521575,0.6634804
4428,0.58536965,0.5946423,0.5531921,0.5582283,0.6078483,0.6212912,0.6868528,0.7074417,0.6945644,0.7632784,0.7675041,0.6634038
4429,0.62575305,0.6423856,0.629718,0.70827883,0.7056371,0.73302263,0.78364027,0.78142023,0.7771043,0.819162,0.78380156,0.6544436
4430,0.50515825,0.5683064,0.5884602,0.67975384,0.68652296,0.721522,0.7160795,0.70116764,0.70371336,0.7539771,0.7027507,0.541632
4431,0.599154,0.6109606,0.61810756,0.68300503,0.6942573,0.73550755,0.69497967,0.6588075,0.6694713,0.7612829,0.7399736,0.6254469
4432,0.574957,0.64260954,0.5974677,0.5976823,0.62918615,0.6098362,0.6652596,0.618461,0.5632352,0.59646297,0.7006993,0.6326619
4433,0.5517956,0.57152635,0.62136585,0.6758857,0.7388865,0.73326546,0.6720341,0.638447,0.61164397,0.5911347,0.5999417,0.5785914
4434,0.57268524,0.60267264,0.6062178,0.70309347,0.6907504,0.74868923,0.78208715,0.68110615,0.6622247,0.7277264,0.7121483,0.5762325
4435,0.5588172,0.5333119,0.5328082,0.60193515,0.6768975,0.67996955,0.6886095,0.68915117,0.6059866,0.62101793,0.61733264,0.55658233
4436,0.6177118,0.65722686,0.5981238,0.58058435,0.5480883,0.57710695,0.6158235,0.6123669,0.6549521,0.7008653,0.67150855,0.580282
4437,0.5672003,0.57294136,0.58557194,0.57781905,0.654059,0.64366406,0.653081,0.7024985,0.7297716,0.7270152,0.76713175,0.67954916
4438,0.6637099,0.65015996,0.61426884,0.6115524,0.6673162,0.6339066,0.7243322,0.72841203,0.6890264,0.7069188,0.77749467,0.7491435
4439,0.5185135,0.530726,0.562661,0.58053434,0.52741313,0.47864097,0.52488333,0.51855487,0.5141694,0.5768269,0.63230836,0.51866794
4440,0.6797561,0.68711126,0.6250915,0.60801464,0.6293657,0.62913275,0.7161192,0.72125745,0.6696688,0.70012325,0.79234135,0.7402105
4441,0.5062241,0.564263,0.59678924,0.591578,0.60708475,0.5857233,0.66520065,0.72152346,0.66211087,0.68945074,0.7059428,0.5641161
4442,0.6147401,0.6426158,0.59333813,0.6020943,0.6790022,0.6791703,0.72883195,0.6788162,0.6253899,0.6985354,0.7835902,0.6871559
4443,0.5755413,0.5823183,0.54099214,0.6104972,0.6667179,0.6826726,0.7470154,0.72747105,0.6650178,0.7166942,0.6643384,0.57575953
4444,0.58914256,0.6303822,0.60127544,0.6409995,0.6616466,0.72628015,0.75790125,0.7067755,0.7314716,0.8179304,0.7666222,0.6076969
4445,0.4004636,0.42116642,0.46227705,0.46409163,0.52150446,0.5223532,0.51028895,0.49349484,0.5008922,0.5450022,0.59980494,0.54749995
4446,0.55965394,0.5668822,0.57892615,0.6229322,0.66516584,0.68890226,0.7808073,0.756267,0.69559187,0.76958305,0.78627104,0.6135509
4447,0.4634208,0.5255272,0.5206947,0.5368983,0.6365803,0.5888431,0.6352752,0.64842266,0.64480615,0.70613647,0.7345843,0.5797896
4448,0.5347894,0.5484691,0.54834944,0.60798824,0.68181366,0.69062847,0.790083,0.75384384,0.68808305,0.7514542,0.7388608,0.58707815
4449,0.59243584,0.6771451,0.63520753,0.53181607,0.59802234,0.59610903,0.5851146,0.53007036,0.50955445,0.5053414,0.56494164,0.5909183
4450,0.59148866,0.5904371,0.619262,0.71587497,0.72575223,0.68113405,0.6375298,0.60764116,0.62204826,0.7589737,0.7195279,0.6162639
4451,0.50445366,0.5188402,0.47608188,0.47190922,0.4334094,0.46699637,0.52050024,0.5568111,0.64741015,0.6295891,0.55125874,0.5053733
4452,0.6048336,0.60896957,0.5564674,0.6141821,0.60884774,0.6841754,0.78067315,0.72245663,0.6752379,0.74331486,0.683025,0.5630118
4453,0.5525795,0.6213785,0.6364732,0.6089359,0.7005745,0.64066553,0.6675538,0.6266205,0.58753246,0.59456044,0.7220502,0.69402605
4454,0.6056538,0.5890214,0.58461994,0.6119825,0.7113409,0.72286373,0.67579424,0.63819593,0.6713705,0.64761996,0.7010223,0.6782589
4455,0.56836545,0.6004947,0.5832437,0.6000323,0.61377615,0.55120337,0.62048936,0.6687237,0.69278014,0.74345785,0.75522584,0.5921195
4456,0.6720024,0.6848792,0.63924253,0.6294763,0.653129,0.6805266,0.7530487,0.75311315,0.7235909,0.7848799,0.7964706,0.67166555
4457,0.49738485,0.5681409,0.61016077,0.6123077,0.6387451,0.64806813,0.6326184,0.627354,0.6242099,0.6202639,0.65885276,0.5776783
4458,0.6371976,0.6504076,0.570109,0.5932814,0.6509644,0.6477172,0.7320539,0.7306387,0.689456,0.7648613,0.8859087,0.75397253
4459,0.5093582,0.5942968,0.59949374,0.64079285,0.68063265,0.6611061,0.66563153,0.60678124,0.62670034,0.7206683,0.7405858,0.5649326
4460,0.5800448,0.6003759,0.58501434,0.62178975,0.6615226,0.6960799,0.7550164,0.77122766,0.7805138,0.8238129,0.7804983,0.61231637
4461,0.5901196,0.5832696,0.5890039,0.65058285,0.6473983,0.65366507,0.6791338,0.67963463,0.6422453,0.6920334,0.67912644,0.59490675
4462,0.52272993,0.5499818,0.61686903,0.6035273,0.62516373,0.6027325,0.59632367,0.6510384,0.6435713,0.61626136,0.65153134,0.57754105
4463,0.5599151,0.5604518,0.60770106,0.6166887,0.6752289,0.6412911,0.6013788,0.56687534,0.5396493,0.55703086,0.6451663,0.6663339
4464,0.74544406,0.73903847,0.6719387,0.6643105,0.6654251,0.6400559,0.669508,0.6777676,0.6745781,0.7373836,0.7766491,0.691672
4465,0.5642758,0.6084218,0.57724476,0.58930755,0.5699881,0.6316354,0.6178822,0.60755646,0.6653351,0.7439587,0.6844868,0.5549528
4466,0.53142977,0.5793844,0.59024996,0.5784936,0.57697856,0.61000913,0.68575126,0.6923112,0.5972826,0.6450074,0.68819803,0.5606424
4467,0.61698866,0.5578531,0.471989,0.543297,0.60681057,0.6162792,0.62805134,0.6269318,0.6211719,0.62603205,0.5855764,0.5429551
4468,0.63791394,0.62550974,0.57528335,0.569164,0.59862614,0.5870224,0.640944,0.7394863,0.7377954,0.651634,0.7096488,0.7072504
4469,0.5277454,0.59398746,0.5760809,0.55607116,0.5674196,0.53152984,0.5810333,0.6150982,0.66279995,0.7315391,0.7373364,0.5848883
4470,0.58197117,0.60448873,0.5564375,0.6127922,0.69361275,0.66546553,0.6643581,0.6207903,0.6252618,0.7093922,0.7604484,0.6371274
4471,0.56879336,0.6208586,0.6431511,0.6545836,0.6338082,0.582956,0.6330644,0.60149837,0.58690846,0.68203425,0.71702164,0.56938094
4472,0.5539958,0.6184222,0.69745594,0.61850625,0.6205263,0.5708029,0.6191833,0.6576283,0.66475797,0.69779366,0.73322004,0.65141207
4473,0.51751935,0.5106194,0.5616254,0.5530925,0.6332668,0.6397248,0.6089573,0.6551716,0.6753723,0.6867947,0.7467061,0.6573468
4474,0.6522169,0.6340068,0.56906223,0.63117284,0.6036626,0.6728422,0.754113,0.713768,0.6880103,0.7302621,0.72508013,0.6266651
4475,0.38014475,0.3829481,0.40029302,0.4414116,0.4043985,0.59054667,0.6909989,0.6208831,0.5287262,0.4920271,0.44917187,0.39223126
4476,0.554471,0.6070153,0.5818296,0.61418986,0.6899139,0.6209635,0.5879685,0.600687,0.5753761,0.5267737,0.62123984,0.60410136
4477,0.49322265,0.5158122,0.5603538,0.5519015,0.6407924,0.6339694,0.72277874,0.7395553,0.6083226,0.58309543,0.6817844,0.6320047
4478,0.50937295,0.5555475,0.58324945,0.5991976,0.69372,0.66506284,0.69940376,0.7116435,0.698361,0.7250239,0.7379822,0.60793346
4479,0.4626768,0.50412893,0.4924089,0.49924874,0.50325894,0.564505,0.6136259,0.60507184,0.68805486,0.757231,0.7313468,0.5456106
4480,0.5289499,0.6027404,0.6092514,0.60791785,0.63294554,0.6360614,0.7342099,0.707196,0.6716187,0.76614356,0.862637,0.6235533
4481,0.40905693,0.53604233,0.5661299,0.56743026,0.66006255,0.6191993,0.5986502,0.5614924,0.5237237,0.49965346,0.5123468,0.47073102
4482,0.55779046,0.623832,0.6542274,0.61521846,0.70475954,0.6960556,0.7087192,0.71931624,0.7307691,0.7523957,0.76606965,0.6822189
4483,0.50649345,0.52473694,0.5235838,0.5685077,0.5872914,0.5107417,0.5367316,0.63216925,0.6628039,0.74257225,0.7220165,0.5825332
4484,0.5171276,0.5295936,0.5161072,0.5558192,0.62194335,0.6728622,0.7201932,0.73491085,0.73842055,0.76902115,0.7234581,0.55946076
4485,0.5139327,0.5526568,0.57524014,0.63015264,0.62288946,0.6622492,0.7345362,0.6786559,0.6579539,0.71643925,0.67982584,0.55172825
4486,0.648543,0.6318135,0.60256666,0.6762633,0.711849,0.7339552,0.76012707,0.7534489,0.76148283,0.7938674,0.7284791,0.6274474
4487,0.4652158,0.50186664,0.5237439,0.55870783,0.57334334,0.525756,0.48892158,0.4838261,0.5045892,0.5254502,0.61447626,0.54564327
4488,0.5264542,0.57679254,0.555823,0.53254104,0.6022977,0.5933294,0.67880064,0.66261584,0.64741457,0.6370078,0.6851208,0.616091
4489,0.5230703,0.5321764,0.5516559,0.51675177,0.5895737,0.6169852,0.7273096,0.7809601,0.68561006,0.63389593,0.7422402,0.67844695
4490,0.58382756,0.62335914,0.56594193,0.6456055,0.66928315,0.6739346,0.7431704,0.74926984,0.7874284,0.81988233,0.768053,0.61105216
4491,0.6307091,0.6029921,0.57702535,0.51095414,0.4920724,0.56583816,0.6190403,0.60398614,0.63939023,0.6199264,0.5850208,0.59574056
4492,0.49620417,0.5376023,0.6412229,0.607549,0.54673773,0.5575562,0.58060735,0.656347,0.6363669,0.66741633,0.6846886,0.63734996
4493,0.66463345,0.58410215,0.45740324,0.41641468,0.44497722,0.45483044,0.47991353,0.54872555,0.6213373,0.6640362,0.77535564,0.688827
4494,0.6030473,0.6640677,0.6474224,0.5438832,0.5161123,0.55670685,0.5939302,0.57920355,0.6648741,0.7121269,0.67199033,0.5765218
4495,0.70853573,0.70052433,0.69239056,0.635176,0.6760942,0.7096779,0.6775385,0.6914088,0.71729594,0.74524117,0.6950732,0.67234176
4496,0.59288937,0.62882817,0.6670798,0.6937551,0.66591436,0.58815074,0.54649967,0.5530341,0.6251647,0.7185722,0.79768,0.73617244
4497,0.51944613,0.46859664,0.4805932,0.49019986,0.5444446,0.587993,0.6444331,0.6540947,0.6877484,0.7497026,0.67284614,0.5882558
4498,0.49687332,0.5054793,0.5555827,0.49910402,0.50202477,0.59857816,0.6429551,0.72776127,0.74228406,0.6901851,0.59408504,0.5213666
4499,0.55216295,0.492189,0.5458889,0.56329,0.5078734,0.5225379,0.5767588,0.59173274,0.6583615,0.7248109,0.6792684,0.5629628
4500,0.58197117,0.56357324,0.6006167,0.639678,0.67772436,0.6934737,0.6747383,0.6848974,0.7091767,0.74849886,0.75555056,0.7162496
4501,0.5507422,0.55201346,0.6230843,0.62988025,0.6511974,0.64767104,0.5858063,0.5478183,0.6443468,0.6971193,0.7020784,0.64182013
4502,0.57071453,0.5854236,0.5735553,0.5607609,0.5870749,0.63810885,0.63637847,0.63144666,0.6539965,0.6916841,0.7271468,0.67297435
4503,0.4690472,0.45742452,0.5547342,0.64874685,0.6304143,0.6581574,0.6345987,0.59642273,0.53292775,0.50651985,0.52202266,0.49839494
4504,0.6505162,0.5775072,0.55276173,0.5699673,0.66306937,0.6736842,0.61804503,0.606046,0.6600376,0.7375026,0.7489218,0.6790366
4505,0.60691196,0.58504665,0.658994,0.6688077,0.6071474,0.57787514,0.6026178,0.59684616,0.56817293,0.58424747,0.63983846,0.6114601
4506,0.6037458,0.580021,0.6361718,0.6700154,0.62517875,0.5891811,0.5802597,0.5693856,0.59994817,0.598365,0.5873085,0.5827344
4507,0.650922,0.6041604,0.61000425,0.6314011,0.6611895,0.71400374,0.6649442,0.69131035,0.6794009,0.70373994,0.70319146,0.62125975
4508,0.5351977,0.6432632,0.73651534,0.6443007,0.5568824,0.5752304,0.6398921,0.605122,0.6715024,0.7645874,0.72471607,0.5289571
4509,0.58271164,0.62225133,0.74031,0.72079724,0.6681733,0.66252935,0.7063241,0.71659356,0.731692,0.8008791,0.8007712,0.6196754
4510,0.654941,0.73604226,0.70090944,0.6634353,0.70418745,0.6879542,0.66543245,0.7118389,0.78148466,0.7969099,0.85630655,0.73117155
4511,0.60000604,0.62773055,0.6845246,0.65944076,0.63521373,0.69157326,0.69557434,0.68300474,0.7255626,0.75741994,0.77058333,0.68875057
4512,0.685418,0.659487,0.6282577,0.596413,0.65244794,0.64531827,0.639914,0.6991421,0.72709304,0.7472331,0.80153924,0.7110291
4513,0.39267853,0.3923768,0.404588,0.4071122,0.43728247,0.5297104,0.55837667,0.5835301,0.6434403,0.78486985,0.71819717,0.48948357
4514,0.5460006,0.5313752,0.49819085,0.52312696,0.5266424,0.624044,0.66059047,0.55537814,0.5966495,0.66483635,0.67884153,0.54770523
4515,0.6537576,0.63145804,0.6383575,0.64766216,0.6287114,0.6254416,0.66294163,0.6960864,0.7433265,0.7105076,0.7073502,0.6465194
4516,0.55603325,0.4873093,0.5146826,0.4980646,0.59310496,0.70478195,0.6131911,0.6504444,0.69670135,0.65767294,0.57378924,0.5078685
4517,0.5316103,0.5472761,0.606459,0.6457972,0.5926926,0.53705615,0.5409137,0.6207978,0.69284743,0.7181824,0.6992195,0.5239351
4518,0.5978652,0.66701114,0.63754195,0.5304025,0.56022066,0.58562523,0.5830465,0.64059544,0.7955434,0.69329613,0.57188296,0.52197194
4519,0.55500126,0.6068927,0.6616323,0.6114049,0.63401264,0.6504777,0.6479655,0.6374441,0.745232,0.76849514,0.7332054,0.6186317
4520,0.65934235,0.61973506,0.649118,0.6646031,0.57563907,0.63353187,0.6460016,0.5890157,0.6794156,0.7973414,0.76004493,0.6625571
4521,0.5943404,0.56169474,0.59088445,0.6153286,0.6189287,0.6932399,0.65420616,0.6578617,0.6755551,0.7407024,0.7804359,0.7021853
4522,0.67165977,0.6789729,0.68304855,0.65345913,0.62337494,0.66603804,0.6646848,0.6292603,0.72567046,0.82832825,0.7837847,0.7124124
4523,0.58555317,0.5998188,0.6422731,0.5626335,0.5721818,0.63066834,0.6925342,0.6984533,0.7590625,0.74501175,0.666011,0.59769684
4524,0.7069838,0.6708573,0.6568505,0.64143896,0.60110986,0.6391349,0.72423154,0.6876649,0.6301903,0.7284634,0.70813245,0.6912244
4525,0.62079585,0.5661241,0.54323334,0.51301986,0.54858685,0.5924673,0.62107694,0.6341888,0.6577088,0.67900795,0.64812946,0.60994864
4526,0.6316886,0.68639445,0.60794413,0.53706634,0.5913336,0.65480703,0.6982737,0.71701443,0.7110051,0.6550475,0.6248253,0.56873935
4527,0.6292577,0.63349825,0.6651156,0.5715583,0.4939238,0.50682634,0.54224074,0.5518473,0.59798384,0.66498643,0.69386375,0.61834294
4528,0.53297454,0.49358782,0.5114049,0.5200273,0.53545254,0.59731174,0.67841053,0.7320019,0.7270362,0.6884571,0.64999324,0.5624424
4529,0.58355176,0.5938538,0.6094021,0.5682858,0.60522103,0.61432886,0.61050576,0.6147105,0.6598099,0.7288635,0.71709996,0.55706775
4530,0.5623457,0.5718142,0.5461822,0.5363242,0.5822722,0.6621397,0.7047314,0.67311335,0.6715088,0.6916083,0.7080712,0.6338951
4531,0.5962097,0.60188514,0.57685375,0.57793313,0.5381814,0.5399061,0.56781006,0.64114666,0.74402016,0.724305,0.7191767,0.59205866
