,path,Emotion,Speaker,Label
4002,data/CREMA-D/AudioWAV\1050_DFA_HAP_XX.wav,happy,Men,Men_happy
4003,data/CREMA-D/AudioWAV\1050_DFA_NEU_XX.wav,neutral,Men,Men_neutral
4004,data/CREMA-D/AudioWAV\1050_DFA_SAD_XX.wav,sad,Men,Men_sad
4005,data/CREMA-D/AudioWAV\1050_IEO_ANG_HI.wav,angry,Men,Men_angry
4006,data/CREMA-D/AudioWAV\1050_IEO_ANG_LO.wav,angry,Men,Men_angry
4007,data/CREMA-D/AudioWAV\1050_IEO_ANG_MD.wav,angry,Men,Men_angry
4008,data/CREMA-D/AudioWAV\1050_IEO_DIS_HI.wav,disgust,Men,Men_disgust
4009,data/CREMA-D/AudioWAV\1050_IEO_DIS_LO.wav,disgust,Men,Men_disgust
4010,data/CREMA-D/AudioWAV\1050_IEO_DIS_MD.wav,disgust,Men,Men_disgust
4011,data/CREMA-D/AudioWAV\1050_IEO_FEA_HI.wav,fearful,Men,Men_fearful
4012,data/CREMA-D/AudioWAV\1050_IEO_FEA_LO.wav,fearful,Men,Men_fearful
4013,data/CREMA-D/AudioWAV\1050_IEO_FEA_MD.wav,fearful,Men,Men_fearful
4014,data/CREMA-D/AudioWAV\1050_IEO_HAP_HI.wav,happy,Men,Men_happy
4015,data/CREMA-D/AudioWAV\1050_IEO_HAP_LO.wav,happy,Men,Men_happy
4016,data/CREMA-D/AudioWAV\1050_IEO_HAP_MD.wav,happy,Men,Men_happy
4017,data/CREMA-D/AudioWAV\1050_IEO_NEU_XX.wav,neutral,Men,Men_neutral
4018,data/CREMA-D/AudioWAV\1050_IEO_SAD_HI.wav,sad,Men,Men_sad
4019,data/CREMA-D/AudioWAV\1050_IEO_SAD_LO.wav,sad,Men,Men_sad
4020,data/CREMA-D/AudioWAV\1050_IEO_SAD_MD.wav,sad,Men,Men_sad
4021,data/CREMA-D/AudioWAV\1050_IOM_ANG_XX.wav,angry,Men,Men_angry
4022,data/CREMA-D/AudioWAV\1050_IOM_DIS_XX.wav,disgust,Men,Men_disgust
4023,data/CREMA-D/AudioWAV\1050_IOM_FEA_XX.wav,fearful,Men,Men_fearful
4024,data/CREMA-D/AudioWAV\1050_IOM_HAP_XX.wav,happy,Men,Men_happy
4025,data/CREMA-D/AudioWAV\1050_IOM_NEU_XX.wav,neutral,Men,Men_neutral
4026,data/CREMA-D/AudioWAV\1050_IOM_SAD_XX.wav,sad,Men,Men_sad
4027,data/CREMA-D/AudioWAV\1050_ITH_ANG_XX.wav,angry,Men,Men_angry
4028,data/CREMA-D/AudioWAV\1050_ITH_DIS_XX.wav,disgust,Men,Men_disgust
4029,data/CREMA-D/AudioWAV\1050_ITH_FEA_XX.wav,fearful,Men,Men_fearful
4030,data/CREMA-D/AudioWAV\1050_ITH_HAP_XX.wav,happy,Men,Men_happy
4031,data/CREMA-D/AudioWAV\1050_ITH_NEU_XX.wav,neutral,Men,Men_neutral
4032,data/CREMA-D/AudioWAV\1050_ITH_SAD_XX.wav,sad,Men,Men_sad
4033,data/CREMA-D/AudioWAV\1050_ITS_ANG_XX.wav,angry,Men,Men_angry
4034,data/CREMA-D/AudioWAV\1050_ITS_DIS_XX.wav,disgust,Men,Men_disgust
4035,data/CREMA-D/AudioWAV\1050_ITS_FEA_XX.wav,fearful,Men,Men_fearful
4036,data/CREMA-D/AudioWAV\1050_ITS_HAP_XX.wav,happy,Men,Men_happy
4037,data/CREMA-D/AudioWAV\1050_ITS_NEU_XX.wav,neutral,Men,Men_neutral
4038,data/CREMA-D/AudioWAV\1050_ITS_SAD_XX.wav,sad,Men,Men_sad
4039,data/CREMA-D/AudioWAV\1050_IWL_ANG_XX.wav,angry,Men,Men_angry
4040,data/CREMA-D/AudioWAV\1050_IWL_DIS_XX.wav,disgust,Men,Men_disgust
4041,data/CREMA-D/AudioWAV\1050_IWL_FEA_XX.wav,fearful,Men,Men_fearful
4042,data/CREMA-D/AudioWAV\1050_IWL_HAP_XX.wav,happy,Men,Men_happy
4043,data/CREMA-D/AudioWAV\1050_IWL_NEU_XX.wav,neutral,Men,Men_neutral
4044,data/CREMA-D/AudioWAV\1050_IWL_SAD_XX.wav,sad,Men,Men_sad
4045,data/CREMA-D/AudioWAV\1050_IWW_ANG_XX.wav,angry,Men,Men_angry
4046,data/CREMA-D/AudioWAV\1050_IWW_DIS_XX.wav,disgust,Men,Men_disgust
4047,data/CREMA-D/AudioWAV\1050_IWW_FEA_XX.wav,fearful,Men,Men_fearful
4048,data/CREMA-D/AudioWAV\1050_IWW_HAP_XX.wav,happy,Men,Men_happy
4049,data/CREMA-D/AudioWAV\1050_IWW_NEU_XX.wav,neutral,Men,Men_neutral
4050,data/CREMA-D/AudioWAV\1050_IWW_SAD_XX.wav,sad,Men,Men_sad
4051,data/CREMA-D/AudioWAV\1050_MTI_ANG_XX.wav,angry,Men,Men_angry
4052,data/CREMA-D/AudioWAV\1050_MTI_DIS_XX.wav,disgust,Men,Men_disgust
4053,data/CREMA-D/AudioWAV\1050_MTI_FEA_XX.wav,fearful,Men,Men_fearful
4054,data/CREMA-D/AudioWAV\1050_MTI_HAP_XX.wav,happy,Men,Men_happy
4055,data/CREMA-D/AudioWAV\1050_MTI_NEU_XX.wav,neutral,Men,Men_neutral
4056,data/CREMA-D/AudioWAV\1050_MTI_SAD_XX.wav,sad,Men,Men_sad
4057,data/CREMA-D/AudioWAV\1050_TAI_ANG_XX.wav,angry,Men,Men_angry
4058,data/CREMA-D/AudioWAV\1050_TAI_DIS_XX.wav,disgust,Men,Men_disgust
4059,data/CREMA-D/AudioWAV\1050_TAI_FEA_XX.wav,fearful,Men,Men_fearful
4060,data/CREMA-D/AudioWAV\1050_TAI_HAP_XX.wav,happy,Men,Men_happy
4061,data/CREMA-D/AudioWAV\1050_TAI_NEU_XX.wav,neutral,Men,Men_neutral
4062,data/CREMA-D/AudioWAV\1050_TAI_SAD_XX.wav,sad,Men,Men_sad
4063,data/CREMA-D/AudioWAV\1050_TIE_ANG_XX.wav,angry,Men,Men_angry
4064,data/CREMA-D/AudioWAV\1050_TIE_DIS_XX.wav,disgust,Men,Men_disgust
4065,data/CREMA-D/AudioWAV\1050_TIE_FEA_XX.wav,fearful,Men,Men_fearful
4066,data/CREMA-D/AudioWAV\1050_TIE_HAP_XX.wav,happy,Men,Men_happy
4067,data/CREMA-D/AudioWAV\1050_TIE_NEU_XX.wav,neutral,Men,Men_neutral
4068,data/CREMA-D/AudioWAV\1050_TIE_SAD_XX.wav,sad,Men,Men_sad
4069,data/CREMA-D/AudioWAV\1050_TSI_ANG_XX.wav,angry,Men,Men_angry
4070,data/CREMA-D/AudioWAV\1050_TSI_DIS_XX.wav,disgust,Men,Men_disgust
4071,data/CREMA-D/AudioWAV\1050_TSI_FEA_XX.wav,fearful,Men,Men_fearful
4072,data/CREMA-D/AudioWAV\1050_TSI_HAP_XX.wav,happy,Men,Men_happy
4073,data/CREMA-D/AudioWAV\1050_TSI_NEU_XX.wav,neutral,Men,Men_neutral
4074,data/CREMA-D/AudioWAV\1050_TSI_SAD_XX.wav,sad,Men,Men_sad
4075,data/CREMA-D/AudioWAV\1050_WSI_ANG_XX.wav,angry,Men,Men_angry
4076,data/CREMA-D/AudioWAV\1050_WSI_DIS_XX.wav,disgust,Men,Men_disgust
4077,data/CREMA-D/AudioWAV\1050_WSI_FEA_XX.wav,fearful,Men,Men_fearful
4078,data/CREMA-D/AudioWAV\1050_WSI_HAP_XX.wav,happy,Men,Men_happy
4079,data/CREMA-D/AudioWAV\1050_WSI_NEU_XX.wav,neutral,Men,Men_neutral
4080,data/CREMA-D/AudioWAV\1050_WSI_SAD_XX.wav,sad,Men,Men_sad
4081,data/CREMA-D/AudioWAV\1051_DFA_ANG_XX.wav,angry,Men,Men_angry
4082,data/CREMA-D/AudioWAV\1051_DFA_DIS_XX.wav,disgust,Men,Men_disgust
4083,data/CREMA-D/AudioWAV\1051_DFA_FEA_XX.wav,fearful,Men,Men_fearful
4084,data/CREMA-D/AudioWAV\1051_DFA_HAP_XX.wav,happy,Men,Men_happy
4085,data/CREMA-D/AudioWAV\1051_DFA_NEU_XX.wav,neutral,Men,Men_neutral
4086,data/CREMA-D/AudioWAV\1051_DFA_SAD_XX.wav,sad,Men,Men_sad
4087,data/CREMA-D/AudioWAV\1051_IEO_ANG_HI.wav,angry,Men,Men_angry
4088,data/CREMA-D/AudioWAV\1051_IEO_ANG_LO.wav,angry,Men,Men_angry
4089,data/CREMA-D/AudioWAV\1051_IEO_ANG_MD.wav,angry,Men,Men_angry
4090,data/CREMA-D/AudioWAV\1051_IEO_DIS_HI.wav,disgust,Men,Men_disgust
4091,data/CREMA-D/AudioWAV\1051_IEO_DIS_LO.wav,disgust,Men,Men_disgust
4092,data/CREMA-D/AudioWAV\1051_IEO_DIS_MD.wav,disgust,Men,Men_disgust
4093,data/CREMA-D/AudioWAV\1051_IEO_FEA_HI.wav,fearful,Men,Men_fearful
4094,data/CREMA-D/AudioWAV\1051_IEO_FEA_LO.wav,fearful,Men,Men_fearful
4095,data/CREMA-D/AudioWAV\1051_IEO_FEA_MD.wav,fearful,Men,Men_fearful
4096,data/CREMA-D/AudioWAV\1051_IEO_HAP_HI.wav,happy,Men,Men_happy
4097,data/CREMA-D/AudioWAV\1051_IEO_HAP_LO.wav,happy,Men,Men_happy
4098,data/CREMA-D/AudioWAV\1051_IEO_HAP_MD.wav,happy,Men,Men_happy
4099,data/CREMA-D/AudioWAV\1051_IEO_NEU_XX.wav,neutral,Men,Men_neutral
4100,data/CREMA-D/AudioWAV\1051_IEO_SAD_HI.wav,sad,Men,Men_sad
4101,data/CREMA-D/AudioWAV\1051_IEO_SAD_LO.wav,sad,Men,Men_sad
4102,data/CREMA-D/AudioWAV\1051_IEO_SAD_MD.wav,sad,Men,Men_sad
4103,data/CREMA-D/AudioWAV\1051_IOM_ANG_XX.wav,angry,Men,Men_angry
4104,data/CREMA-D/AudioWAV\1051_IOM_DIS_XX.wav,disgust,Men,Men_disgust
4105,data/CREMA-D/AudioWAV\1051_IOM_FEA_XX.wav,fearful,Men,Men_fearful
4106,data/CREMA-D/AudioWAV\1051_IOM_HAP_XX.wav,happy,Men,Men_happy
4107,data/CREMA-D/AudioWAV\1051_IOM_NEU_XX.wav,neutral,Men,Men_neutral
4108,data/CREMA-D/AudioWAV\1051_IOM_SAD_XX.wav,sad,Men,Men_sad
4109,data/CREMA-D/AudioWAV\1051_ITH_ANG_XX.wav,angry,Men,Men_angry
4110,data/CREMA-D/AudioWAV\1051_ITH_DIS_XX.wav,disgust,Men,Men_disgust
4111,data/CREMA-D/AudioWAV\1051_ITH_FEA_XX.wav,fearful,Men,Men_fearful
4112,data/CREMA-D/AudioWAV\1051_ITH_HAP_XX.wav,happy,Men,Men_happy
4113,data/CREMA-D/AudioWAV\1051_ITH_NEU_XX.wav,neutral,Men,Men_neutral
4114,data/CREMA-D/AudioWAV\1051_ITH_SAD_XX.wav,sad,Men,Men_sad
4115,data/CREMA-D/AudioWAV\1051_ITS_ANG_XX.wav,angry,Men,Men_angry
4116,data/CREMA-D/AudioWAV\1051_ITS_DIS_XX.wav,disgust,Men,Men_disgust
4117,data/CREMA-D/AudioWAV\1051_ITS_FEA_XX.wav,fearful,Men,Men_fearful
4118,data/CREMA-D/AudioWAV\1051_ITS_HAP_XX.wav,happy,Men,Men_happy
4119,data/CREMA-D/AudioWAV\1051_ITS_NEU_XX.wav,neutral,Men,Men_neutral
4120,data/CREMA-D/AudioWAV\1051_ITS_SAD_XX.wav,sad,Men,Men_sad
4121,data/CREMA-D/AudioWAV\1051_IWL_ANG_XX.wav,angry,Men,Men_angry
4122,data/CREMA-D/AudioWAV\1051_IWL_DIS_XX.wav,disgust,Men,Men_disgust
4123,data/CREMA-D/AudioWAV\1051_IWL_FEA_XX.wav,fearful,Men,Men_fearful
4124,data/CREMA-D/AudioWAV\1051_IWL_HAP_XX.wav,happy,Men,Men_happy
4125,data/CREMA-D/AudioWAV\1051_IWL_NEU_XX.wav,neutral,Men,Men_neutral
4126,data/CREMA-D/AudioWAV\1051_IWL_SAD_XX.wav,sad,Men,Men_sad
4127,data/CREMA-D/AudioWAV\1051_IWW_ANG_XX.wav,angry,Men,Men_angry
4128,data/CREMA-D/AudioWAV\1051_IWW_DIS_XX.wav,disgust,Men,Men_disgust
4129,data/CREMA-D/AudioWAV\1051_IWW_FEA_XX.wav,fearful,Men,Men_fearful
4130,data/CREMA-D/AudioWAV\1051_IWW_HAP_XX.wav,happy,Men,Men_happy
4131,data/CREMA-D/AudioWAV\1051_IWW_NEU_XX.wav,neutral,Men,Men_neutral
4132,data/CREMA-D/AudioWAV\1051_IWW_SAD_XX.wav,sad,Men,Men_sad
4133,data/CREMA-D/AudioWAV\1051_MTI_ANG_XX.wav,angry,Men,Men_angry
4134,data/CREMA-D/AudioWAV\1051_MTI_DIS_XX.wav,disgust,Men,Men_disgust
4135,data/CREMA-D/AudioWAV\1051_MTI_FEA_XX.wav,fearful,Men,Men_fearful
4136,data/CREMA-D/AudioWAV\1051_MTI_HAP_XX.wav,happy,Men,Men_happy
4137,data/CREMA-D/AudioWAV\1051_MTI_NEU_XX.wav,neutral,Men,Men_neutral
4138,data/CREMA-D/AudioWAV\1051_MTI_SAD_XX.wav,sad,Men,Men_sad
4139,data/CREMA-D/AudioWAV\1051_TAI_ANG_XX.wav,angry,Men,Men_angry
4140,data/CREMA-D/AudioWAV\1051_TAI_DIS_XX.wav,disgust,Men,Men_disgust
4141,data/CREMA-D/AudioWAV\1051_TAI_FEA_XX.wav,fearful,Men,Men_fearful
4142,data/CREMA-D/AudioWAV\1051_TAI_HAP_XX.wav,happy,Men,Men_happy
4143,data/CREMA-D/AudioWAV\1051_TAI_NEU_XX.wav,neutral,Men,Men_neutral
4144,data/CREMA-D/AudioWAV\1051_TAI_SAD_XX.wav,sad,Men,Men_sad
4145,data/CREMA-D/AudioWAV\1051_TIE_ANG_XX.wav,angry,Men,Men_angry
4146,data/CREMA-D/AudioWAV\1051_TIE_DIS_XX.wav,disgust,Men,Men_disgust
4147,data/CREMA-D/AudioWAV\1051_TIE_FEA_XX.wav,fearful,Men,Men_fearful
4148,data/CREMA-D/AudioWAV\1051_TIE_HAP_XX.wav,happy,Men,Men_happy
4149,data/CREMA-D/AudioWAV\1051_TIE_NEU_XX.wav,neutral,Men,Men_neutral
4150,data/CREMA-D/AudioWAV\1051_TIE_SAD_XX.wav,sad,Men,Men_sad
4151,data/CREMA-D/AudioWAV\1051_TSI_ANG_XX.wav,angry,Men,Men_angry
4152,data/CREMA-D/AudioWAV\1051_TSI_DIS_XX.wav,disgust,Men,Men_disgust
4153,data/CREMA-D/AudioWAV\1051_TSI_FEA_XX.wav,fearful,Men,Men_fearful
4154,data/CREMA-D/AudioWAV\1051_TSI_HAP_XX.wav,happy,Men,Men_happy
4155,data/CREMA-D/AudioWAV\1051_TSI_NEU_XX.wav,neutral,Men,Men_neutral
4156,data/CREMA-D/AudioWAV\1051_TSI_SAD_XX.wav,sad,Men,Men_sad
4157,data/CREMA-D/AudioWAV\1051_WSI_ANG_XX.wav,angry,Men,Men_angry
4158,data/CREMA-D/AudioWAV\1051_WSI_DIS_XX.wav,disgust,Men,Men_disgust
4159,data/CREMA-D/AudioWAV\1051_WSI_FEA_XX.wav,fearful,Men,Men_fearful
4160,data/CREMA-D/AudioWAV\1051_WSI_HAP_XX.wav,happy,Men,Men_happy
4161,data/CREMA-D/AudioWAV\1051_WSI_NEU_XX.wav,neutral,Men,Men_neutral
4162,data/CREMA-D/AudioWAV\1051_WSI_SAD_XX.wav,sad,Men,Men_sad
4163,data/CREMA-D/AudioWAV\1052_DFA_ANG_XX.wav,angry,Women,Women_angry
4164,data/CREMA-D/AudioWAV\1052_DFA_DIS_XX.wav,disgust,Women,Women_disgust
4165,data/CREMA-D/AudioWAV\1052_DFA_FEA_XX.wav,fearful,Women,Women_fearful
4166,data/CREMA-D/AudioWAV\1052_DFA_HAP_XX.wav,happy,Women,Women_happy
4167,data/CREMA-D/AudioWAV\1052_DFA_NEU_XX.wav,neutral,Women,Women_neutral
4168,data/CREMA-D/AudioWAV\1052_DFA_SAD_XX.wav,sad,Women,Women_sad
4169,data/CREMA-D/AudioWAV\1052_IEO_ANG_HI.wav,angry,Women,Women_angry
4170,data/CREMA-D/AudioWAV\1052_IEO_ANG_LO.wav,angry,Women,Women_angry
4171,data/CREMA-D/AudioWAV\1052_IEO_ANG_MD.wav,angry,Women,Women_angry
4172,data/CREMA-D/AudioWAV\1052_IEO_DIS_HI.wav,disgust,Women,Women_disgust
4173,data/CREMA-D/AudioWAV\1052_IEO_DIS_LO.wav,disgust,Women,Women_disgust
4174,data/CREMA-D/AudioWAV\1052_IEO_DIS_MD.wav,disgust,Women,Women_disgust
4175,data/CREMA-D/AudioWAV\1052_IEO_FEA_HI.wav,fearful,Women,Women_fearful
4176,data/CREMA-D/AudioWAV\1052_IEO_FEA_LO.wav,fearful,Women,Women_fearful
4177,data/CREMA-D/AudioWAV\1052_IEO_FEA_MD.wav,fearful,Women,Women_fearful
4178,data/CREMA-D/AudioWAV\1052_IEO_HAP_HI.wav,happy,Women,Women_happy
4179,data/CREMA-D/AudioWAV\1052_IEO_HAP_LO.wav,happy,Women,Women_happy
4180,data/CREMA-D/AudioWAV\1052_IEO_HAP_MD.wav,happy,Women,Women_happy
4181,data/CREMA-D/AudioWAV\1052_IEO_NEU_XX.wav,neutral,Women,Women_neutral
4182,data/CREMA-D/AudioWAV\1052_IEO_SAD_HI.wav,sad,Women,Women_sad
4183,data/CREMA-D/AudioWAV\1052_IEO_SAD_LO.wav,sad,Women,Women_sad
4184,data/CREMA-D/AudioWAV\1052_IEO_SAD_MD.wav,sad,Women,Women_sad
4185,data/CREMA-D/AudioWAV\1052_IOM_ANG_XX.wav,angry,Women,Women_angry
4186,data/CREMA-D/AudioWAV\1052_IOM_DIS_XX.wav,disgust,Women,Women_disgust
4187,data/CREMA-D/AudioWAV\1052_IOM_FEA_XX.wav,fearful,Women,Women_fearful
4188,data/CREMA-D/AudioWAV\1052_IOM_HAP_XX.wav,happy,Women,Women_happy
4189,data/CREMA-D/AudioWAV\1052_IOM_NEU_XX.wav,neutral,Women,Women_neutral
4190,data/CREMA-D/AudioWAV\1052_IOM_SAD_XX.wav,sad,Women,Women_sad
4191,data/CREMA-D/AudioWAV\1052_ITH_ANG_XX.wav,angry,Women,Women_angry
4192,data/CREMA-D/AudioWAV\1052_ITH_DIS_XX.wav,disgust,Women,Women_disgust
4193,data/CREMA-D/AudioWAV\1052_ITH_FEA_XX.wav,fearful,Women,Women_fearful
4194,data/CREMA-D/AudioWAV\1052_ITH_HAP_XX.wav,happy,Women,Women_happy
4195,data/CREMA-D/AudioWAV\1052_ITH_NEU_XX.wav,neutral,Women,Women_neutral
4196,data/CREMA-D/AudioWAV\1052_ITH_SAD_XX.wav,sad,Women,Women_sad
4197,data/CREMA-D/AudioWAV\1052_ITS_ANG_XX.wav,angry,Women,Women_angry
4198,data/CREMA-D/AudioWAV\1052_ITS_DIS_XX.wav,disgust,Women,Women_disgust
4199,data/CREMA-D/AudioWAV\1052_ITS_FEA_XX.wav,fearful,Women,Women_fearful
4200,data/CREMA-D/AudioWAV\1052_ITS_HAP_XX.wav,happy,Women,Women_happy
4201,data/CREMA-D/AudioWAV\1052_ITS_NEU_XX.wav,neutral,Women,Women_neutral
4202,data/CREMA-D/AudioWAV\1052_ITS_SAD_XX.wav,sad,Women,Women_sad
4203,data/CREMA-D/AudioWAV\1052_IWL_ANG_XX.wav,angry,Women,Women_angry
4204,data/CREMA-D/AudioWAV\1052_IWL_DIS_XX.wav,disgust,Women,Women_disgust
4205,data/CREMA-D/AudioWAV\1052_IWL_FEA_XX.wav,fearful,Women,Women_fearful
4206,data/CREMA-D/AudioWAV\1052_IWL_HAP_XX.wav,happy,Women,Women_happy
4207,data/CREMA-D/AudioWAV\1052_IWL_NEU_XX.wav,neutral,Women,Women_neutral
4208,data/CREMA-D/AudioWAV\1052_IWL_SAD_XX.wav,sad,Women,Women_sad
4209,data/CREMA-D/AudioWAV\1052_IWW_ANG_XX.wav,angry,Women,Women_angry
4210,data/CREMA-D/AudioWAV\1052_IWW_DIS_XX.wav,disgust,Women,Women_disgust
4211,data/CREMA-D/AudioWAV\1052_IWW_FEA_XX.wav,fearful,Women,Women_fearful
4212,data/CREMA-D/AudioWAV\1052_IWW_HAP_XX.wav,happy,Women,Women_happy
4213,data/CREMA-D/AudioWAV\1052_IWW_NEU_XX.wav,neutral,Women,Women_neutral
4214,data/CREMA-D/AudioWAV\1052_IWW_SAD_XX.wav,sad,Women,Women_sad
4215,data/CREMA-D/AudioWAV\1052_MTI_ANG_XX.wav,angry,Women,Women_angry
4216,data/CREMA-D/AudioWAV\1052_MTI_DIS_XX.wav,disgust,Women,Women_disgust
4217,data/CREMA-D/AudioWAV\1052_MTI_FEA_XX.wav,fearful,Women,Women_fearful
4218,data/CREMA-D/AudioWAV\1052_MTI_HAP_XX.wav,happy,Women,Women_happy
4219,data/CREMA-D/AudioWAV\1052_MTI_NEU_XX.wav,neutral,Women,Women_neutral
4220,data/CREMA-D/AudioWAV\1052_MTI_SAD_XX.wav,sad,Women,Women_sad
4221,data/CREMA-D/AudioWAV\1052_TAI_ANG_XX.wav,angry,Women,Women_angry
4222,data/CREMA-D/AudioWAV\1052_TAI_DIS_XX.wav,disgust,Women,Women_disgust
4223,data/CREMA-D/AudioWAV\1052_TAI_FEA_XX.wav,fearful,Women,Women_fearful
4224,data/CREMA-D/AudioWAV\1052_TAI_HAP_XX.wav,happy,Women,Women_happy
4225,data/CREMA-D/AudioWAV\1052_TAI_NEU_XX.wav,neutral,Women,Women_neutral
4226,data/CREMA-D/AudioWAV\1052_TAI_SAD_XX.wav,sad,Women,Women_sad
4227,data/CREMA-D/AudioWAV\1052_TIE_ANG_XX.wav,angry,Women,Women_angry
4228,data/CREMA-D/AudioWAV\1052_TIE_DIS_XX.wav,disgust,Women,Women_disgust
4229,data/CREMA-D/AudioWAV\1052_TIE_FEA_XX.wav,fearful,Women,Women_fearful
4230,data/CREMA-D/AudioWAV\1052_TIE_HAP_XX.wav,happy,Women,Women_happy
4231,data/CREMA-D/AudioWAV\1052_TIE_NEU_XX.wav,neutral,Women,Women_neutral
4232,data/CREMA-D/AudioWAV\1052_TIE_SAD_XX.wav,sad,Women,Women_sad
4233,data/CREMA-D/AudioWAV\1052_TSI_ANG_XX.wav,angry,Women,Women_angry
4234,data/CREMA-D/AudioWAV\1052_TSI_DIS_XX.wav,disgust,Women,Women_disgust
4235,data/CREMA-D/AudioWAV\1052_TSI_FEA_XX.wav,fearful,Women,Women_fearful
4236,data/CREMA-D/AudioWAV\1052_TSI_HAP_XX.wav,happy,Women,Women_happy
4237,data/CREMA-D/AudioWAV\1052_TSI_NEU_XX.wav,neutral,Women,Women_neutral
4238,data/CREMA-D/AudioWAV\1052_TSI_SAD_XX.wav,sad,Women,Women_sad
4239,data/CREMA-D/AudioWAV\1052_WSI_ANG_XX.wav,angry,Women,Women_angry
4240,data/CREMA-D/AudioWAV\1052_WSI_DIS_XX.wav,disgust,Women,Women_disgust
4241,data/CREMA-D/AudioWAV\1052_WSI_FEA_XX.wav,fearful,Women,Women_fearful
4242,data/CREMA-D/AudioWAV\1052_WSI_HAP_XX.wav,happy,Women,Women_happy
4243,data/CREMA-D/AudioWAV\1052_WSI_NEU_XX.wav,neutral,Women,Women_neutral
4244,data/CREMA-D/AudioWAV\1052_WSI_SAD_XX.wav,sad,Women,Women_sad
4245,data/CREMA-D/AudioWAV\1053_DFA_ANG_XX.wav,angry,Women,Women_angry
4246,data/CREMA-D/AudioWAV\1053_DFA_DIS_XX.wav,disgust,Women,Women_disgust
4247,data/CREMA-D/AudioWAV\1053_DFA_FEA_XX.wav,fearful,Women,Women_fearful
4248,data/CREMA-D/AudioWAV\1053_DFA_HAP_XX.wav,happy,Women,Women_happy
4249,data/CREMA-D/AudioWAV\1053_DFA_NEU_XX.wav,neutral,Women,Women_neutral
4250,data/CREMA-D/AudioWAV\1053_DFA_SAD_XX.wav,sad,Women,Women_sad
4251,data/CREMA-D/AudioWAV\1053_IEO_ANG_HI.wav,angry,Women,Women_angry
4252,data/CREMA-D/AudioWAV\1053_IEO_ANG_LO.wav,angry,Women,Women_angry
4253,data/CREMA-D/AudioWAV\1053_IEO_ANG_MD.wav,angry,Women,Women_angry
4254,data/CREMA-D/AudioWAV\1053_IEO_DIS_HI.wav,disgust,Women,Women_disgust
4255,data/CREMA-D/AudioWAV\1053_IEO_DIS_LO.wav,disgust,Women,Women_disgust
4256,data/CREMA-D/AudioWAV\1053_IEO_DIS_MD.wav,disgust,Women,Women_disgust
4257,data/CREMA-D/AudioWAV\1053_IEO_FEA_HI.wav,fearful,Women,Women_fearful
4258,data/CREMA-D/AudioWAV\1053_IEO_FEA_LO.wav,fearful,Women,Women_fearful
4259,data/CREMA-D/AudioWAV\1053_IEO_FEA_MD.wav,fearful,Women,Women_fearful
4260,data/CREMA-D/AudioWAV\1053_IEO_HAP_HI.wav,happy,Women,Women_happy
4261,data/CREMA-D/AudioWAV\1053_IEO_HAP_LO.wav,happy,Women,Women_happy
4262,data/CREMA-D/AudioWAV\1053_IEO_HAP_MD.wav,happy,Women,Women_happy
4263,data/CREMA-D/AudioWAV\1053_IEO_NEU_XX.wav,neutral,Women,Women_neutral
4264,data/CREMA-D/AudioWAV\1053_IEO_SAD_HI.wav,sad,Women,Women_sad
4265,data/CREMA-D/AudioWAV\1053_IEO_SAD_LO.wav,sad,Women,Women_sad
4266,data/CREMA-D/AudioWAV\1053_IEO_SAD_MD.wav,sad,Women,Women_sad
4267,data/CREMA-D/AudioWAV\1053_IOM_ANG_XX.wav,angry,Women,Women_angry
4268,data/CREMA-D/AudioWAV\1053_IOM_DIS_XX.wav,disgust,Women,Women_disgust
4269,data/CREMA-D/AudioWAV\1053_IOM_FEA_XX.wav,fearful,Women,Women_fearful
4270,data/CREMA-D/AudioWAV\1053_IOM_HAP_XX.wav,happy,Women,Women_happy
4271,data/CREMA-D/AudioWAV\1053_IOM_NEU_XX.wav,neutral,Women,Women_neutral
4272,data/CREMA-D/AudioWAV\1053_IOM_SAD_XX.wav,sad,Women,Women_sad
4273,data/CREMA-D/AudioWAV\1053_ITH_ANG_XX.wav,angry,Women,Women_angry
4274,data/CREMA-D/AudioWAV\1053_ITH_DIS_XX.wav,disgust,Women,Women_disgust
4275,data/CREMA-D/AudioWAV\1053_ITH_FEA_XX.wav,fearful,Women,Women_fearful
4276,data/CREMA-D/AudioWAV\1053_ITH_HAP_XX.wav,happy,Women,Women_happy
4277,data/CREMA-D/AudioWAV\1053_ITH_NEU_XX.wav,neutral,Women,Women_neutral
4278,data/CREMA-D/AudioWAV\1053_ITH_SAD_XX.wav,sad,Women,Women_sad
4279,data/CREMA-D/AudioWAV\1053_ITS_ANG_XX.wav,angry,Women,Women_angry
4280,data/CREMA-D/AudioWAV\1053_ITS_DIS_XX.wav,disgust,Women,Women_disgust
4281,data/CREMA-D/AudioWAV\1053_ITS_FEA_XX.wav,fearful,Women,Women_fearful
4282,data/CREMA-D/AudioWAV\1053_ITS_HAP_XX.wav,happy,Women,Women_happy
4283,data/CREMA-D/AudioWAV\1053_ITS_NEU_XX.wav,neutral,Women,Women_neutral
4284,data/CREMA-D/AudioWAV\1053_ITS_SAD_XX.wav,sad,Women,Women_sad
4285,data/CREMA-D/AudioWAV\1053_IWL_ANG_XX.wav,angry,Women,Women_angry
4286,data/CREMA-D/AudioWAV\1053_IWL_DIS_XX.wav,disgust,Women,Women_disgust
