,path,Speaker,Emotion,Label
1496,data\RAVDEES\Actor_25\03-01-08-02-01-01-01.wav,Men,surprised,Men_surprised
1497,data\RAVDEES\Actor_25\03-01-08-02-01-02-01.wav,Men,surprised,Men_surprised
1498,data\RAVDEES\Actor_25\03-01-08-02-02-01-01.wav,Men,surprised,Men_surprised
1499,data\RAVDEES\Actor_25\03-01-08-02-02-02-01.wav,Men,surprised,Men_surprised
1500,data\RAVDEES\Actor_26\03-01-01-01-01-01-02.wav,Women,neutral,Women_neutral
1501,data\RAVDEES\Actor_26\03-01-01-01-01-02-02.wav,Women,neutral,Women_neutral
1502,data\RAVDEES\Actor_26\03-01-01-01-02-01-02.wav,Women,neutral,Women_neutral
1503,data\RAVDEES\Actor_26\03-01-01-01-02-02-02.wav,Women,neutral,Women_neutral
1504,data\RAVDEES\Actor_26\03-01-02-01-01-01-02.wav,Women,calm,Women_calm
1505,data\RAVDEES\Actor_26\03-01-02-01-01-02-02.wav,Women,calm,Women_calm
1506,data\RAVDEES\Actor_26\03-01-02-01-02-01-02.wav,Women,calm,Women_calm
1507,data\RAVDEES\Actor_26\03-01-02-01-02-02-02.wav,Women,calm,Women_calm
1508,data\RAVDEES\Actor_26\03-01-02-02-01-01-02.wav,Women,calm,Women_calm
1509,data\RAVDEES\Actor_26\03-01-02-02-01-02-02.wav,Women,calm,Women_calm
1510,data\RAVDEES\Actor_26\03-01-02-02-02-01-02.wav,Women,calm,Women_calm
1511,data\RAVDEES\Actor_26\03-01-02-02-02-02-02.wav,Women,calm,Women_calm
1512,data\RAVDEES\Actor_26\03-01-03-01-01-01-02.wav,Women,happy,Women_happy
1513,data\RAVDEES\Actor_26\03-01-03-01-01-02-02.wav,Women,happy,Women_happy
1514,data\RAVDEES\Actor_26\03-01-03-01-02-01-02.wav,Women,happy,Women_happy
1515,data\RAVDEES\Actor_26\03-01-03-01-02-02-02.wav,Women,happy,Women_happy
1516,data\RAVDEES\Actor_26\03-01-03-02-01-01-02.wav,Women,happy,Women_happy
1517,data\RAVDEES\Actor_26\03-01-03-02-01-02-02.wav,Women,happy,Women_happy
1518,data\RAVDEES\Actor_26\03-01-03-02-02-01-02.wav,Women,happy,Women_happy
1519,data\RAVDEES\Actor_26\03-01-03-02-02-02-02.wav,Women,happy,Women_happy
1520,data\RAVDEES\Actor_26\03-01-04-01-01-01-02.wav,Women,sad,Women_sad
1521,data\RAVDEES\Actor_26\03-01-04-01-01-02-02.wav,Women,sad,Women_sad
1522,data\RAVDEES\Actor_26\03-01-04-01-02-01-02.wav,Women,sad,Women_sad
1523,data\RAVDEES\Actor_26\03-01-04-01-02-02-02.wav,Women,sad,Women_sad
1524,data\RAVDEES\Actor_26\03-01-04-02-01-01-02.wav,Women,sad,Women_sad
1525,data\RAVDEES\Actor_26\03-01-04-02-01-02-02.wav,Women,sad,Women_sad
1526,data\RAVDEES\Actor_26\03-01-04-02-02-01-02.wav,Women,sad,Women_sad
1527,data\RAVDEES\Actor_26\03-01-04-02-02-02-02.wav,Women,sad,Women_sad
1528,data\RAVDEES\Actor_26\03-01-05-01-01-01-02.wav,Women,angry,Women_angry
1529,data\RAVDEES\Actor_26\03-01-05-01-01-02-02.wav,Women,angry,Women_angry
1530,data\RAVDEES\Actor_26\03-01-05-01-02-01-02.wav,Women,angry,Women_angry
1531,data\RAVDEES\Actor_26\03-01-05-01-02-02-02.wav,Women,angry,Women_angry
1532,data\RAVDEES\Actor_26\03-01-05-02-01-01-02.wav,Women,angry,Women_angry
1533,data\RAVDEES\Actor_26\03-01-05-02-01-02-02.wav,Women,angry,Women_angry
1534,data\RAVDEES\Actor_26\03-01-05-02-02-01-02.wav,Women,angry,Women_angry
1535,data\RAVDEES\Actor_26\03-01-05-02-02-02-02.wav,Women,angry,Women_angry
1536,data\RAVDEES\Actor_26\03-01-06-01-01-01-02.wav,Women,fearful,Women_fearful
1537,data\RAVDEES\Actor_26\03-01-06-01-01-02-02.wav,Women,fearful,Women_fearful
1538,data\RAVDEES\Actor_26\03-01-06-01-02-01-02.wav,Women,fearful,Women_fearful
1539,data\RAVDEES\Actor_26\03-01-06-01-02-02-02.wav,Women,fearful,Women_fearful
1540,data\RAVDEES\Actor_26\03-01-06-02-01-01-02.wav,Women,fearful,Women_fearful
1541,data\RAVDEES\Actor_26\03-01-06-02-01-02-02.wav,Women,fearful,Women_fearful
1542,data\RAVDEES\Actor_26\03-01-06-02-02-01-02.wav,Women,fearful,Women_fearful
1543,data\RAVDEES\Actor_26\03-01-06-02-02-02-02.wav,Women,fearful,Women_fearful
1544,data\RAVDEES\Actor_26\03-01-07-01-01-01-02.wav,Women,disgust,Women_disgust
1545,data\RAVDEES\Actor_26\03-01-07-01-01-02-02.wav,Women,disgust,Women_disgust
1546,data\RAVDEES\Actor_26\03-01-07-01-02-01-02.wav,Women,disgust,Women_disgust
1547,data\RAVDEES\Actor_26\03-01-07-01-02-02-02.wav,Women,disgust,Women_disgust
1548,data\RAVDEES\Actor_26\03-01-07-02-01-01-02.wav,Women,disgust,Women_disgust
1549,data\RAVDEES\Actor_26\03-01-07-02-01-02-02.wav,Women,disgust,Women_disgust
1550,data\RAVDEES\Actor_26\03-01-07-02-02-01-02.wav,Women,disgust,Women_disgust
1551,data\RAVDEES\Actor_26\03-01-07-02-02-02-02.wav,Women,disgust,Women_disgust
1552,data\RAVDEES\Actor_26\03-01-08-01-01-01-02.wav,Women,surprised,Women_surprised
1553,data\RAVDEES\Actor_26\03-01-08-01-01-02-02.wav,Women,surprised,Women_surprised
1554,data\RAVDEES\Actor_26\03-01-08-01-02-01-02.wav,Women,surprised,Women_surprised
1555,data\RAVDEES\Actor_26\03-01-08-01-02-02-02.wav,Women,surprised,Women_surprised
1556,data\RAVDEES\Actor_26\03-01-08-02-01-01-02.wav,Women,surprised,Women_surprised
1557,data\RAVDEES\Actor_26\03-01-08-02-01-02-02.wav,Women,surprised,Women_surprised
1558,data\RAVDEES\Actor_26\03-01-08-02-02-01-02.wav,Women,surprised,Women_surprised
1559,data\RAVDEES\Actor_26\03-01-08-02-02-02-02.wav,Women,surprised,Women_surprised
1560,data\RAVDEES\Actor_27\03-01-01-01-01-01-03.wav,Men,neutral,Men_neutral
1561,data\RAVDEES\Actor_27\03-01-01-01-01-02-03.wav,Men,neutral,Men_neutral
1562,data\RAVDEES\Actor_27\03-01-01-01-02-01-03.wav,Men,neutral,Men_neutral
1563,data\RAVDEES\Actor_27\03-01-01-01-02-02-03.wav,Men,neutral,Men_neutral
1564,data\RAVDEES\Actor_27\03-01-02-01-01-01-03.wav,Men,calm,Men_calm
1565,data\RAVDEES\Actor_27\03-01-02-01-01-02-03.wav,Men,calm,Men_calm
1566,data\RAVDEES\Actor_27\03-01-02-01-02-01-03.wav,Men,calm,Men_calm
1567,data\RAVDEES\Actor_27\03-01-02-01-02-02-03.wav,Men,calm,Men_calm
1568,data\RAVDEES\Actor_27\03-01-02-02-01-01-03.wav,Men,calm,Men_calm
1569,data\RAVDEES\Actor_27\03-01-02-02-01-02-03.wav,Men,calm,Men_calm
1570,data\RAVDEES\Actor_27\03-01-02-02-02-01-03.wav,Men,calm,Men_calm
1571,data\RAVDEES\Actor_27\03-01-02-02-02-02-03.wav,Men,calm,Men_calm
1572,data\RAVDEES\Actor_27\03-01-03-01-01-01-03.wav,Men,happy,Men_happy
1573,data\RAVDEES\Actor_27\03-01-03-01-01-02-03.wav,Men,happy,Men_happy
1574,data\RAVDEES\Actor_27\03-01-03-01-02-01-03.wav,Men,happy,Men_happy
1575,data\RAVDEES\Actor_27\03-01-03-01-02-02-03.wav,Men,happy,Men_happy
1576,data\RAVDEES\Actor_27\03-01-03-02-01-01-03.wav,Men,happy,Men_happy
1577,data\RAVDEES\Actor_27\03-01-03-02-01-02-03.wav,Men,happy,Men_happy
1578,data\RAVDEES\Actor_27\03-01-03-02-02-01-03.wav,Men,happy,Men_happy
1579,data\RAVDEES\Actor_27\03-01-03-02-02-02-03.wav,Men,happy,Men_happy
1580,data\RAVDEES\Actor_27\03-01-04-01-01-01-03.wav,Men,sad,Men_sad
1581,data\RAVDEES\Actor_27\03-01-04-01-01-02-03.wav,Men,sad,Men_sad
1582,data\RAVDEES\Actor_27\03-01-04-01-02-01-03.wav,Men,sad,Men_sad
1583,data\RAVDEES\Actor_27\03-01-04-01-02-02-03.wav,Men,sad,Men_sad
1584,data\RAVDEES\Actor_27\03-01-04-02-01-01-03.wav,Men,sad,Men_sad
1585,data\RAVDEES\Actor_27\03-01-04-02-01-02-03.wav,Men,sad,Men_sad
1586,data\RAVDEES\Actor_27\03-01-04-02-02-01-03.wav,Men,sad,Men_sad
1587,data\RAVDEES\Actor_27\03-01-04-02-02-02-03.wav,Men,sad,Men_sad
1588,data\RAVDEES\Actor_27\03-01-05-01-01-01-03.wav,Men,angry,Men_angry
1589,data\RAVDEES\Actor_27\03-01-05-01-01-02-03.wav,Men,angry,Men_angry
1590,data\RAVDEES\Actor_27\03-01-05-01-02-01-03.wav,Men,angry,Men_angry
1591,data\RAVDEES\Actor_27\03-01-05-01-02-02-03.wav,Men,angry,Men_angry
1592,data\RAVDEES\Actor_27\03-01-05-02-01-01-03.wav,Men,angry,Men_angry
1593,data\RAVDEES\Actor_27\03-01-05-02-01-02-03.wav,Men,angry,Men_angry
1594,data\RAVDEES\Actor_27\03-01-05-02-02-01-03.wav,Men,angry,Men_angry
1595,data\RAVDEES\Actor_27\03-01-05-02-02-02-03.wav,Men,angry,Men_angry
1596,data\RAVDEES\Actor_27\03-01-06-01-01-01-03.wav,Men,fearful,Men_fearful
1597,data\RAVDEES\Actor_27\03-01-06-01-01-02-03.wav,Men,fearful,Men_fearful
1598,data\RAVDEES\Actor_27\03-01-06-01-02-01-03.wav,Men,fearful,Men_fearful
1599,data\RAVDEES\Actor_27\03-01-06-01-02-02-03.wav,Men,fearful,Men_fearful
1600,data\RAVDEES\Actor_27\03-01-06-02-01-01-03.wav,Men,fearful,Men_fearful
1601,data\RAVDEES\Actor_27\03-01-06-02-01-02-03.wav,Men,fearful,Men_fearful
1602,data\RAVDEES\Actor_27\03-01-06-02-02-01-03.wav,Men,fearful,Men_fearful
1603,data\RAVDEES\Actor_27\03-01-06-02-02-02-03.wav,Men,fearful,Men_fearful
1604,data\RAVDEES\Actor_27\03-01-07-01-01-01-03.wav,Men,disgust,Men_disgust
1605,data\RAVDEES\Actor_27\03-01-07-01-01-02-03.wav,Men,disgust,Men_disgust
1606,data\RAVDEES\Actor_27\03-01-07-01-02-01-03.wav,Men,disgust,Men_disgust
1607,data\RAVDEES\Actor_27\03-01-07-01-02-02-03.wav,Men,disgust,Men_disgust
1608,data\RAVDEES\Actor_27\03-01-07-02-01-01-03.wav,Men,disgust,Men_disgust
1609,data\RAVDEES\Actor_27\03-01-07-02-01-02-03.wav,Men,disgust,Men_disgust
1610,data\RAVDEES\Actor_27\03-01-07-02-02-01-03.wav,Men,disgust,Men_disgust
1611,data\RAVDEES\Actor_27\03-01-07-02-02-02-03.wav,Men,disgust,Men_disgust
1612,data\RAVDEES\Actor_27\03-01-08-01-01-01-03.wav,Men,surprised,Men_surprised
1613,data\RAVDEES\Actor_27\03-01-08-01-01-02-03.wav,Men,surprised,Men_surprised
1614,data\RAVDEES\Actor_27\03-01-08-01-02-01-03.wav,Men,surprised,Men_surprised
1615,data\RAVDEES\Actor_27\03-01-08-01-02-02-03.wav,Men,surprised,Men_surprised
1616,data\RAVDEES\Actor_27\03-01-08-02-01-01-03.wav,Men,surprised,Men_surprised
1617,data\RAVDEES\Actor_27\03-01-08-02-01-02-03.wav,Men,surprised,Men_surprised
1618,data\RAVDEES\Actor_27\03-01-08-02-02-01-03.wav,Men,surprised,Men_surprised
1619,data\RAVDEES\Actor_27\03-01-08-02-02-02-03.wav,Men,surprised,Men_surprised
1620,data\RAVDEES\Actor_28\03-01-01-01-01-01-04.wav,Women,neutral,Women_neutral
1621,data\RAVDEES\Actor_28\03-01-01-01-01-02-04.wav,Women,neutral,Women_neutral
1622,data\RAVDEES\Actor_28\03-01-01-01-02-01-04.wav,Women,neutral,Women_neutral
1623,data\RAVDEES\Actor_28\03-01-01-01-02-02-04.wav,Women,neutral,Women_neutral
1624,data\RAVDEES\Actor_28\03-01-02-01-01-01-04.wav,Women,calm,Women_calm
1625,data\RAVDEES\Actor_28\03-01-02-01-01-02-04.wav,Women,calm,Women_calm
1626,data\RAVDEES\Actor_28\03-01-02-01-02-01-04.wav,Women,calm,Women_calm
1627,data\RAVDEES\Actor_28\03-01-02-01-02-02-04.wav,Women,calm,Women_calm
1628,data\RAVDEES\Actor_28\03-01-02-02-01-01-04.wav,Women,calm,Women_calm
1629,data\RAVDEES\Actor_28\03-01-02-02-01-02-04.wav,Women,calm,Women_calm
1630,data\RAVDEES\Actor_28\03-01-02-02-02-01-04.wav,Women,calm,Women_calm
1631,data\RAVDEES\Actor_28\03-01-02-02-02-02-04.wav,Women,calm,Women_calm
1632,data\RAVDEES\Actor_28\03-01-03-01-01-01-04.wav,Women,happy,Women_happy
1633,data\RAVDEES\Actor_28\03-01-03-01-01-02-04.wav,Women,happy,Women_happy
1634,data\RAVDEES\Actor_28\03-01-03-01-02-01-04.wav,Women,happy,Women_happy
1635,data\RAVDEES\Actor_28\03-01-03-01-02-02-04.wav,Women,happy,Women_happy
1636,data\RAVDEES\Actor_28\03-01-03-02-01-01-04.wav,Women,happy,Women_happy
1637,data\RAVDEES\Actor_28\03-01-03-02-01-02-04.wav,Women,happy,Women_happy
1638,data\RAVDEES\Actor_28\03-01-03-02-02-01-04.wav,Women,happy,Women_happy
1639,data\RAVDEES\Actor_28\03-01-03-02-02-02-04.wav,Women,happy,Women_happy
1640,data\RAVDEES\Actor_28\03-01-04-01-01-01-04.wav,Women,sad,Women_sad
1641,data\RAVDEES\Actor_28\03-01-04-01-01-02-04.wav,Women,sad,Women_sad
1642,data\RAVDEES\Actor_28\03-01-04-01-02-01-04.wav,Women,sad,Women_sad
1643,data\RAVDEES\Actor_28\03-01-04-01-02-02-04.wav,Women,sad,Women_sad
1644,data\RAVDEES\Actor_28\03-01-04-02-01-01-04.wav,Women,sad,Women_sad
1645,data\RAVDEES\Actor_28\03-01-04-02-01-02-04.wav,Women,sad,Women_sad
1646,data\RAVDEES\Actor_28\03-01-04-02-02-01-04.wav,Women,sad,Women_sad
1647,data\RAVDEES\Actor_28\03-01-04-02-02-02-04.wav,Women,sad,Women_sad
1648,data\RAVDEES\Actor_28\03-01-05-01-01-01-04.wav,Women,angry,Women_angry
1649,data\RAVDEES\Actor_28\03-01-05-01-01-02-04.wav,Women,angry,Women_angry
1650,data\RAVDEES\Actor_28\03-01-05-01-02-01-04.wav,Women,angry,Women_angry
1651,data\RAVDEES\Actor_28\03-01-05-01-02-02-04.wav,Women,angry,Women_angry
1652,data\RAVDEES\Actor_28\03-01-05-02-01-01-04.wav,Women,angry,Women_angry
1653,data\RAVDEES\Actor_28\03-01-05-02-01-02-04.wav,Women,angry,Women_angry
1654,data\RAVDEES\Actor_28\03-01-05-02-02-01-04.wav,Women,angry,Women_angry
1655,data\RAVDEES\Actor_28\03-01-05-02-02-02-04.wav,Women,angry,Women_angry
1656,data\RAVDEES\Actor_28\03-01-06-01-01-01-04.wav,Women,fearful,Women_fearful
1657,data\RAVDEES\Actor_28\03-01-06-01-01-02-04.wav,Women,fearful,Women_fearful
1658,data\RAVDEES\Actor_28\03-01-06-01-02-01-04.wav,Women,fearful,Women_fearful
1659,data\RAVDEES\Actor_28\03-01-06-01-02-02-04.wav,Women,fearful,Women_fearful
1660,data\RAVDEES\Actor_28\03-01-06-02-01-01-04.wav,Women,fearful,Women_fearful
1661,data\RAVDEES\Actor_28\03-01-06-02-01-02-04.wav,Women,fearful,Women_fearful
1662,data\RAVDEES\Actor_28\03-01-06-02-02-01-04.wav,Women,fearful,Women_fearful
1663,data\RAVDEES\Actor_28\03-01-06-02-02-02-04.wav,Women,fearful,Women_fearful
1664,data\RAVDEES\Actor_28\03-01-07-01-01-01-04.wav,Women,disgust,Women_disgust
1665,data\RAVDEES\Actor_28\03-01-07-01-01-02-04.wav,Women,disgust,Women_disgust
1666,data\RAVDEES\Actor_28\03-01-07-01-02-01-04.wav,Women,disgust,Women_disgust
1667,data\RAVDEES\Actor_28\03-01-07-01-02-02-04.wav,Women,disgust,Women_disgust
1668,data\RAVDEES\Actor_28\03-01-07-02-01-01-04.wav,Women,disgust,Women_disgust
1669,data\RAVDEES\Actor_28\03-01-07-02-01-02-04.wav,Women,disgust,Women_disgust
1670,data\RAVDEES\Actor_28\03-01-07-02-02-01-04.wav,Women,disgust,Women_disgust
1671,data\RAVDEES\Actor_28\03-01-07-02-02-02-04.wav,Women,disgust,Women_disgust
1672,data\RAVDEES\Actor_28\03-01-08-01-01-01-04.wav,Women,surprised,Women_surprised
1673,data\RAVDEES\Actor_28\03-01-08-01-01-02-04.wav,Women,surprised,Women_surprised
1674,data\RAVDEES\Actor_28\03-01-08-01-02-01-04.wav,Women,surprised,Women_surprised
1675,data\RAVDEES\Actor_28\03-01-08-01-02-02-04.wav,Women,surprised,Women_surprised
1676,data\RAVDEES\Actor_28\03-01-08-02-01-01-04.wav,Women,surprised,Women_surprised
1677,data\RAVDEES\Actor_28\03-01-08-02-01-02-04.wav,Women,surprised,Women_surprised
1678,data\RAVDEES\Actor_28\03-01-08-02-02-01-04.wav,Women,surprised,Women_surprised
1679,data\RAVDEES\Actor_28\03-01-08-02-02-02-04.wav,Women,surprised,Women_surprised
1680,data\RAVDEES\Actor_29\03-01-01-01-01-01-05.wav,Men,neutral,Men_neutral
1681,data\RAVDEES\Actor_29\03-01-01-01-01-02-05.wav,Men,neutral,Men_neutral
1682,data\RAVDEES\Actor_29\03-01-01-01-02-01-05.wav,Men,neutral,Men_neutral
1683,data\RAVDEES\Actor_29\03-01-01-01-02-02-05.wav,Men,neutral,Men_neutral
1684,data\RAVDEES\Actor_29\03-01-02-01-01-01-05.wav,Men,calm,Men_calm
1685,data\RAVDEES\Actor_29\03-01-02-01-01-02-05.wav,Men,calm,Men_calm
1686,data\RAVDEES\Actor_29\03-01-02-01-02-01-05.wav,Men,calm,Men_calm
1687,data\RAVDEES\Actor_29\03-01-02-01-02-02-05.wav,Men,calm,Men_calm
1688,data\RAVDEES\Actor_29\03-01-02-02-01-01-05.wav,Men,calm,Men_calm
1689,data\RAVDEES\Actor_29\03-01-02-02-01-02-05.wav,Men,calm,Men_calm
1690,data\RAVDEES\Actor_29\03-01-02-02-02-01-05.wav,Men,calm,Men_calm
1691,data\RAVDEES\Actor_29\03-01-02-02-02-02-05.wav,Men,calm,Men_calm
1692,data\RAVDEES\Actor_29\03-01-03-01-01-01-05.wav,Men,happy,Men_happy
1693,data\RAVDEES\Actor_29\03-01-03-01-01-02-05.wav,Men,happy,Men_happy
1694,data\RAVDEES\Actor_29\03-01-03-01-02-01-05.wav,Men,happy,Men_happy
1695,data\RAVDEES\Actor_29\03-01-03-01-02-02-05.wav,Men,happy,Men_happy
1696,data\RAVDEES\Actor_29\03-01-03-02-01-01-05.wav,Men,happy,Men_happy
1697,data\RAVDEES\Actor_29\03-01-03-02-01-02-05.wav,Men,happy,Men_happy
1698,data\RAVDEES\Actor_29\03-01-03-02-02-01-05.wav,Men,happy,Men_happy
1699,data\RAVDEES\Actor_29\03-01-03-02-02-02-05.wav,Men,happy,Men_happy
1700,data\RAVDEES\Actor_29\03-01-04-01-01-01-05.wav,Men,sad,Men_sad
1701,data\RAVDEES\Actor_29\03-01-04-01-01-02-05.wav,Men,sad,Men_sad
1702,data\RAVDEES\Actor_29\03-01-04-01-02-01-05.wav,Men,sad,Men_sad
1703,data\RAVDEES\Actor_29\03-01-04-01-02-02-05.wav,Men,sad,Men_sad
1704,data\RAVDEES\Actor_29\03-01-04-02-01-01-05.wav,Men,sad,Men_sad
1705,data\RAVDEES\Actor_29\03-01-04-02-01-02-05.wav,Men,sad,Men_sad
1706,data\RAVDEES\Actor_29\03-01-04-02-02-01-05.wav,Men,sad,Men_sad
1707,data\RAVDEES\Actor_29\03-01-04-02-02-02-05.wav,Men,sad,Men_sad
1708,data\RAVDEES\Actor_29\03-01-05-01-01-01-05.wav,Men,angry,Men_angry
1709,data\RAVDEES\Actor_29\03-01-05-01-01-02-05.wav,Men,angry,Men_angry
1710,data\RAVDEES\Actor_29\03-01-05-01-02-01-05.wav,Men,angry,Men_angry
1711,data\RAVDEES\Actor_29\03-01-05-01-02-02-05.wav,Men,angry,Men_angry
1712,data\RAVDEES\Actor_29\03-01-05-02-01-01-05.wav,Men,angry,Men_angry
1713,data\RAVDEES\Actor_29\03-01-05-02-01-02-05.wav,Men,angry,Men_angry
1714,data\RAVDEES\Actor_29\03-01-05-02-02-01-05.wav,Men,angry,Men_angry
1715,data\RAVDEES\Actor_29\03-01-05-02-02-02-05.wav,Men,angry,Men_angry
1716,data\RAVDEES\Actor_29\03-01-06-01-01-01-05.wav,Men,fearful,Men_fearful
1717,data\RAVDEES\Actor_29\03-01-06-01-01-02-05.wav,Men,fearful,Men_fearful
1718,data\RAVDEES\Actor_29\03-01-06-01-02-01-05.wav,Men,fearful,Men_fearful
1719,data\RAVDEES\Actor_29\03-01-06-01-02-02-05.wav,Men,fearful,Men_fearful
1720,data\RAVDEES\Actor_29\03-01-06-02-01-01-05.wav,Men,fearful,Men_fearful
1721,data\RAVDEES\Actor_29\03-01-06-02-01-02-05.wav,Men,fearful,Men_fearful
1722,data\RAVDEES\Actor_29\03-01-06-02-02-01-05.wav,Men,fearful,Men_fearful
1723,data\RAVDEES\Actor_29\03-01-06-02-02-02-05.wav,Men,fearful,Men_fearful
1724,data\RAVDEES\Actor_29\03-01-07-01-01-01-05.wav,Men,disgust,Men_disgust
1725,data\RAVDEES\Actor_29\03-01-07-01-01-02-05.wav,Men,disgust,Men_disgust
1726,data\RAVDEES\Actor_29\03-01-07-01-02-01-05.wav,Men,disgust,Men_disgust
1727,data\RAVDEES\Actor_29\03-01-07-01-02-02-05.wav,Men,disgust,Men_disgust
1728,data\RAVDEES\Actor_29\03-01-07-02-01-01-05.wav,Men,disgust,Men_disgust
1729,data\RAVDEES\Actor_29\03-01-07-02-01-02-05.wav,Men,disgust,Men_disgust
1730,data\RAVDEES\Actor_29\03-01-07-02-02-01-05.wav,Men,disgust,Men_disgust
1731,data\RAVDEES\Actor_29\03-01-07-02-02-02-05.wav,Men,disgust,Men_disgust
1732,data\RAVDEES\Actor_29\03-01-08-01-01-01-05.wav,Men,surprised,Men_surprised
1733,data\RAVDEES\Actor_29\03-01-08-01-01-02-05.wav,Men,surprised,Men_surprised
1734,data\RAVDEES\Actor_29\03-01-08-01-02-01-05.wav,Men,surprised,Men_surprised
1735,data\RAVDEES\Actor_29\03-01-08-01-02-02-05.wav,Men,surprised,Men_surprised
1736,data\RAVDEES\Actor_29\03-01-08-02-01-01-05.wav,Men,surprised,Men_surprised
1737,data\RAVDEES\Actor_29\03-01-08-02-01-02-05.wav,Men,surprised,Men_surprised
1738,data\RAVDEES\Actor_29\03-01-08-02-02-01-05.wav,Men,surprised,Men_surprised
1739,data\RAVDEES\Actor_29\03-01-08-02-02-02-05.wav,Men,surprised,Men_surprised
1740,data\RAVDEES\Actor_30\03-01-01-01-01-01-06.wav,Women,neutral,Women_neutral
1741,data\RAVDEES\Actor_30\03-01-01-01-01-02-06.wav,Women,neutral,Women_neutral
1742,data\RAVDEES\Actor_30\03-01-01-01-02-01-06.wav,Women,neutral,Women_neutral
1743,data\RAVDEES\Actor_30\03-01-01-01-02-02-06.wav,Women,neutral,Women_neutral
1744,data\RAVDEES\Actor_30\03-01-02-01-01-01-06.wav,Women,calm,Women_calm
1745,data\RAVDEES\Actor_30\03-01-02-01-01-02-06.wav,Women,calm,Women_calm
1746,data\RAVDEES\Actor_30\03-01-02-01-02-01-06.wav,Women,calm,Women_calm
1747,data\RAVDEES\Actor_30\03-01-02-01-02-02-06.wav,Women,calm,Women_calm
1748,data\RAVDEES\Actor_30\03-01-02-02-01-01-06.wav,Women,calm,Women_calm
1749,data\RAVDEES\Actor_30\03-01-02-02-01-02-06.wav,Women,calm,Women_calm
1750,data\RAVDEES\Actor_30\03-01-02-02-02-01-06.wav,Women,calm,Women_calm
1751,data\RAVDEES\Actor_30\03-01-02-02-02-02-06.wav,Women,calm,Women_calm
1752,data\RAVDEES\Actor_30\03-01-03-01-01-01-06.wav,Women,happy,Women_happy
1753,data\RAVDEES\Actor_30\03-01-03-01-01-02-06.wav,Women,happy,Women_happy
1754,data\RAVDEES\Actor_30\03-01-03-01-02-01-06.wav,Women,happy,Women_happy
1755,data\RAVDEES\Actor_30\03-01-03-01-02-02-06.wav,Women,happy,Women_happy
1756,data\RAVDEES\Actor_30\03-01-03-02-01-01-06.wav,Women,happy,Women_happy
1757,data\RAVDEES\Actor_30\03-01-03-02-01-02-06.wav,Women,happy,Women_happy
1758,data\RAVDEES\Actor_30\03-01-03-02-02-01-06.wav,Women,happy,Women_happy
1759,data\RAVDEES\Actor_30\03-01-03-02-02-02-06.wav,Women,happy,Women_happy
1760,data\RAVDEES\Actor_30\03-01-04-01-01-01-06.wav,Women,sad,Women_sad
1761,data\RAVDEES\Actor_30\03-01-04-01-01-02-06.wav,Women,sad,Women_sad
1762,data\RAVDEES\Actor_30\03-01-04-01-02-01-06.wav,Women,sad,Women_sad
1763,data\RAVDEES\Actor_30\03-01-04-01-02-02-06.wav,Women,sad,Women_sad
1764,data\RAVDEES\Actor_30\03-01-04-02-01-01-06.wav,Women,sad,Women_sad
1765,data\RAVDEES\Actor_30\03-01-04-02-01-02-06.wav,Women,sad,Women_sad
1766,data\RAVDEES\Actor_30\03-01-04-02-02-01-06.wav,Women,sad,Women_sad
1767,data\RAVDEES\Actor_30\03-01-04-02-02-02-06.wav,Women,sad,Women_sad
1768,data\RAVDEES\Actor_30\03-01-05-01-01-01-06.wav,Women,angry,Women_angry
1769,data\RAVDEES\Actor_30\03-01-05-01-01-02-06.wav,Women,angry,Women_angry
1770,data\RAVDEES\Actor_30\03-01-05-01-02-01-06.wav,Women,angry,Women_angry
1771,data\RAVDEES\Actor_30\03-01-05-01-02-02-06.wav,Women,angry,Women_angry
1772,data\RAVDEES\Actor_30\03-01-05-02-01-01-06.wav,Women,angry,Women_angry
1773,data\RAVDEES\Actor_30\03-01-05-02-01-02-06.wav,Women,angry,Women_angry
1774,data\RAVDEES\Actor_30\03-01-05-02-02-01-06.wav,Women,angry,Women_angry
1775,data\RAVDEES\Actor_30\03-01-05-02-02-02-06.wav,Women,angry,Women_angry
1776,data\RAVDEES\Actor_30\03-01-06-01-01-01-06.wav,Women,fearful,Women_fearful
1777,data\RAVDEES\Actor_30\03-01-06-01-01-02-06.wav,Women,fearful,Women_fearful
1778,data\RAVDEES\Actor_30\03-01-06-01-02-01-06.wav,Women,fearful,Women_fearful
1779,data\RAVDEES\Actor_30\03-01-06-01-02-02-06.wav,Women,fearful,Women_fearful
1780,data\RAVDEES\Actor_30\03-01-06-02-01-01-06.wav,Women,fearful,Women_fearful
1781,data\RAVDEES\Actor_30\03-01-06-02-01-02-06.wav,Women,fearful,Women_fearful
1782,data\RAVDEES\Actor_30\03-01-06-02-02-01-06.wav,Women,fearful,Women_fearful
1783,data\RAVDEES\Actor_30\03-01-06-02-02-02-06.wav,Women,fearful,Women_fearful
1784,data\RAVDEES\Actor_30\03-01-07-01-01-01-06.wav,Women,disgust,Women_disgust
1785,data\RAVDEES\Actor_30\03-01-07-01-01-02-06.wav,Women,disgust,Women_disgust
1786,data\RAVDEES\Actor_30\03-01-07-01-02-01-06.wav,Women,disgust,Women_disgust
