,Speaker,Emotion,Label,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6
2937,Women,neutral,Women_neutral,-378.9325,147.78563,7.6994343,49.761673,-10.216325,6.954165,-21.177881,-1.2117771,-10.601861,1.4864221,1.1185111,-5.0829916,4.5100336,0.60867697,0.65725446,0.6156532,0.6063264,0.61570424,0.64761126,0.677395,0.66634244,0.654332,0.7110328,0.7317876,0.63358605,14.087340160371912,13.983907247776653,16.988800535875587,15.980273341049925,16.71670845374447,16.270851266979797,63.72259554298068
2938,Women,sad,Women_sad,-443.7299,137.00185,12.142637,65.87417,-7.243775,22.574406,-18.558136,9.108483,-9.983786,3.0432787,0.47853568,-6.0584416,4.7556577,0.70539963,0.6364048,0.5698076,0.5499804,0.6114518,0.69286436,0.7576105,0.695755,0.6490711,0.7143809,0.80237204,0.75534755,12.13589389648166,13.886665886718909,15.947262874334228,14.497539774471418,15.1829809865217,14.945608507684062,64.32052511016646
2939,Women,angry,Women_angry,-197.5705,88.806206,-35.043728,29.760736,-30.136776,13.780739,-18.721985,5.114408,-11.633774,3.0615094,1.9039608,-14.387515,-0.65360284,0.3886237,0.41944516,0.43664083,0.49709928,0.4736566,0.5131335,0.5706792,0.6728903,0.6563123,0.6045747,0.49374127,0.38668916,12.306452849863462,14.773414705565784,20.37467249941428,19.8272849681124,20.471048853564053,18.369641683495324,64.68604864397105
2940,Women,angry,Women_angry,-326.26553,128.38644,1.1750562,27.687162,-25.137215,13.9931755,-10.595049,4.3513193,-13.237641,2.1027892,4.9261007,-6.482083,1.0432223,0.5045777,0.42978922,0.46804205,0.5752615,0.61076456,0.60758036,0.5435402,0.52987325,0.59302056,0.67917,0.64829266,0.5929202,12.716209217441776,16.935523094539683,20.072259985788243,18.76726688375041,18.9471535362508,17.17464743282721,65.35227237101138
2941,Women,angry,Women_angry,-253.70657,107.187614,-4.0736775,23.162155,-25.628263,6.912823,-8.224149,0.5669151,-8.545438,1.4602093,1.798097,-6.7363706,2.1170714,0.47463012,0.48086888,0.42771026,0.46105856,0.5415955,0.5374933,0.5447929,0.61757743,0.5909001,0.6575751,0.6844371,0.5173101,12.325314501915184,17.33156493728203,20.25504544546327,19.15305865574937,19.16548699461855,17.911387389329562,64.21446956520647
2942,Women,disgust,Women_disgust,-389.4617,139.96863,2.0641792,50.28572,-23.952312,24.987091,-13.7282505,10.872001,-15.034993,7.218933,1.2575268,-9.570866,5.4803042,0.64934283,0.60958934,0.55156,0.518127,0.60568184,0.62186515,0.66300327,0.736841,0.71556044,0.74195755,0.75717854,0.64731973,11.795363913318372,14.716599746274218,17.051559038319898,16.253339510100513,17.11744917614164,16.458836132221958,65.78603392951823
2943,Women,disgust,Women_disgust,-448.80203,150.70236,3.2825453,64.89091,-25.60838,38.976585,-18.101812,18.345482,-14.239069,6.4048367,3.124743,-9.231832,3.7620537,0.6888166,0.6827574,0.59126306,0.6145909,0.7335754,0.7946102,0.8944489,0.81659305,0.71085477,0.7499454,0.7583794,0.6741067,12.67183625012722,12.414099778984411,14.384195083781,14.495450982636669,16.531749358087804,15.597361891074518,65.95945310578205
2944,Women,disgust,Women_disgust,-403.15277,136.4104,10.241078,42.04711,-16.937305,22.957966,-7.2167273,9.270468,-8.729933,3.985732,4.8302393,-6.9929357,1.5224692,0.65467805,0.6689874,0.5650276,0.58359283,0.7137586,0.77363557,0.77012676,0.711146,0.6692754,0.73939365,0.7477683,0.60307544,13.287516024161786,14.133038130011792,15.338645843366088,16.72326823148378,16.724756118731054,15.985897289572526,65.34636792556056
2945,Women,fearful,Women_fearful,-334.09976,105.12401,13.605488,28.967907,-10.5222845,10.444813,-4.2108707,0.99537677,-10.818789,0.65356576,-2.0529416,-10.246746,-2.6329546,0.45996234,0.4748457,0.47586673,0.42367214,0.46770525,0.5600195,0.6835311,0.7237698,0.7010972,0.7270437,0.64657,0.5085648,11.199774723447328,15.409751498337638,19.923769512196724,18.363878914701612,17.811717975863388,16.775995719678544,65.85445762629134
2946,Women,fearful,Women_fearful,-453.77393,151.00467,8.375581,63.27929,-23.509518,35.941956,-18.086899,15.499723,-12.502156,7.1828165,3.312027,-7.446066,3.3170435,0.67774165,0.64664483,0.60467345,0.57777923,0.65769374,0.75629777,0.83163697,0.7121641,0.6849421,0.7454124,0.7549798,0.67390096,14.045112025444531,13.465890688792582,15.667718015725288,16.183153087674302,16.86349788981741,15.217525294486782,64.79566229701078
2947,Women,fearful,Women_fearful,-437.94855,144.91838,15.964868,55.94114,-21.884167,30.93248,-13.302892,11.181747,-13.740982,4.7453895,2.7061923,-6.4856277,2.6829786,0.63644576,0.6423956,0.5590366,0.5818041,0.67150044,0.77696127,0.8721309,0.7619967,0.6970365,0.6867216,0.6070407,0.5867716,13.038851773022952,13.765152541552204,16.30035495995578,15.694284537752427,17.126538299254985,15.671331036619168,65.94344128907201
2948,Women,happy,Women_happy,-289.16898,113.46358,-10.64823,32.692444,-16.00057,12.352475,-10.719546,1.449159,-14.207566,-0.9099951,1.5755147,-6.2064495,-1.6723095,0.43727675,0.54007083,0.50821024,0.5238591,0.5220538,0.48774788,0.48024216,0.5832648,0.6253695,0.50488275,0.4828026,0.43251085,11.615214684725478,16.7303537578176,22.998805508216,19.31508225397629,18.920794519991343,17.88630905423525,63.580438251447326
2949,Women,happy,Women_happy,-422.4753,142.57336,16.447357,53.547024,-22.689447,25.737879,-13.848489,11.064367,-13.331085,3.814767,1.558156,-6.389517,4.035738,0.5154784,0.5662223,0.57208526,0.5909196,0.5870891,0.5757474,0.6960848,0.8324906,0.80394334,0.69112927,0.66103595,0.56620985,14.086049957862915,14.463161484436943,17.415021422411616,16.715491640156838,16.35444987958078,15.478671575410171,65.46177877688794
2950,Women,happy,Women_happy,-401.70947,137.24762,12.051747,50.10432,-14.623276,19.252052,-12.084976,7.124901,-11.8195715,2.9662528,3.5743191,-5.1313806,2.2259147,0.6057962,0.6377354,0.6526474,0.65633816,0.6435529,0.67079234,0.7248613,0.64463645,0.68128806,0.7688053,0.66793895,0.60485625,13.462939291088576,13.50296571338824,17.06023483955713,15.816431061267297,16.667448227983293,15.902144928389104,64.80983864579935
2951,Women,neutral,Women_neutral,-410.7546,142.99237,16.940897,44.945473,-21.301971,24.044395,-12.725771,7.031467,-12.132716,1.4308681,2.647449,-2.932752,5.386287,0.6598815,0.5536641,0.5289384,0.6136255,0.7736825,0.72900623,0.67232203,0.5836235,0.6103717,0.6467183,0.6358472,0.71731186,14.387085375068828,13.830846924614391,17.84746722827095,16.586244068716326,16.980361652055223,15.952392131142188,64.8502315989932
2952,Women,sad,Women_sad,-460.6884,150.71892,11.231466,64.95446,-22.541023,34.51608,-20.410835,16.243275,-13.481726,5.3213167,2.638533,-5.2935033,4.548274,0.6964984,0.67173666,0.6057277,0.63648313,0.74389786,0.82570535,0.82787806,0.7654307,0.7613331,0.76795095,0.7126419,0.6543287,12.37172078087525,12.54716158459051,15.059866068252234,15.530049286213444,15.82581537585936,15.0855843193567,65.79637399216607
2953,Women,sad,Women_sad,-460.33563,149.30566,13.409784,63.256847,-23.263456,35.48033,-16.330399,15.5088,-12.359714,4.418469,2.5146356,-4.4342604,3.9037735,0.6737501,0.6252711,0.6494139,0.6469529,0.75363034,0.74949646,0.7703619,0.6850337,0.67633486,0.79241246,0.79115266,0.7356294,13.063118495342696,13.17772859153714,15.49326680729418,16.064424481503337,16.495520248406574,15.186508410872417,66.54546172642962
2954,Women,sad,Women_sad,-444.57275,142.79622,20.46098,53.237793,-17.10402,28.194324,-12.157191,10.328898,-11.712756,4.5478415,4.166383,-3.7684414,3.5677135,0.64901316,0.64809716,0.6137089,0.6613282,0.7013734,0.79227644,0.8423622,0.7454186,0.721449,0.7274911,0.68928504,0.6595839,13.345851354730389,13.305320024425132,16.380883772816073,15.250228921714177,16.03875131390423,15.383261332920148,65.71633931989389
2955,Women,angry,Women_angry,-250.0705,117.035385,-14.635295,37.482048,-13.777069,-3.2739317,-7.082236,-5.140833,-15.890529,-6.68296,0.89897656,-6.9793386,0.94254553,0.6902358,0.61381024,0.5539202,0.46461982,0.43935,0.44414458,0.5086389,0.5180222,0.4505268,0.48298067,0.55094665,0.6143463,12.554593860721097,18.625644468848364,21.41543977464899,19.166170836167545,19.696215598813048,20.21817725605501,60.23606622467889
2956,Women,disgust,Women_disgust,-441.6345,149.39854,12.320394,73.53142,-11.615173,22.553482,-19.550167,9.758458,-17.44232,-1.2620063,-0.43416238,-7.818117,2.9240682,0.65760154,0.6078144,0.56261027,0.50775707,0.5578165,0.5847782,0.6498564,0.70689374,0.64398074,0.62896794,0.7171635,0.72079086,12.858200223432837,14.406401128953808,18.513223493396644,14.706595774105248,15.61694146364795,15.56904384085828,63.92892911846448
2957,Women,fearful,Women_fearful,-457.70633,136.77097,11.257275,69.83777,-10.641455,32.701164,-12.408178,13.835113,-13.125189,2.714834,0.12423842,-8.10316,3.0039604,0.5911814,0.60958904,0.5739906,0.562969,0.63022983,0.67726535,0.7881238,0.7714596,0.7369917,0.738504,0.7323179,0.6324426,12.781336187047664,13.203783161402397,16.55361846580639,14.051265379255051,15.08011347033874,14.67161465933236,66.05413298617788
2958,Women,happy,Women_happy,-311.8673,134.46442,-5.942111,38.427227,-7.8146596,-3.9965801,-7.944968,-4.143063,-18.691303,-2.75458,2.3165243,-9.7666025,-4.412462,0.55067295,0.46997628,0.4091009,0.46136945,0.48195478,0.5357037,0.56707186,0.5317794,0.55099785,0.5646347,0.7059941,0.6434652,12.469465230707714,16.880465449397413,21.166568310577897,18.051570056504342,19.201102026065843,19.24539423781772,60.170611932612886
2959,Women,neutral,Women_neutral,-413.79123,147.2519,18.65164,53.48936,-12.035581,17.054731,-12.413,3.9720376,-12.669383,-1.744063,2.5143595,-6.5828943,1.5917896,0.5646201,0.5056553,0.45099837,0.5392575,0.61586964,0.6124358,0.6337476,0.54314625,0.5060536,0.5088481,0.5600094,0.6483487,14.92802105930416,15.34111912403515,19.564618521773333,16.530678761657036,16.802799261554924,15.663820431854404,62.73047949546094
2960,Women,sad,Women_sad,-449.06793,141.2642,18.261541,60.014606,-6.6783166,22.580343,-14.058953,8.791038,-10.657897,1.3538278,0.37379274,-6.4171014,2.426729,0.6086285,0.58162844,0.5378974,0.5158165,0.59093225,0.6355038,0.7292397,0.72565514,0.66779923,0.6515276,0.7144588,0.68182075,13.79101069536996,14.551424890362822,17.727750351218365,14.721625981408778,15.40874616375828,14.912223258325382,64.34179485536657
2961,Women,angry,Women_angry,-342.73798,136.38971,-0.46625668,42.250984,-15.026003,9.563348,-13.116826,1.2433656,-8.432247,-1.519477,-0.27277553,-7.5427656,1.8926424,0.6575195,0.5730145,0.5241124,0.56056225,0.5773739,0.6224539,0.6143271,0.57565814,0.6341849,0.6577089,0.6145313,0.6361481,14.36915289134394,15.284782403231024,18.288115977515357,17.283428629393452,17.365925279641623,16.710614367948374,63.11931241978824
2962,Women,disgust,Women_disgust,-421.08548,143.76402,6.6155376,64.682785,-15.787124,23.107634,-18.046648,11.752772,-12.7412615,1.7201996,0.30083528,-7.121051,5.934529,0.6039506,0.59942806,0.5934545,0.6370857,0.6437964,0.67478687,0.6821406,0.63936293,0.7108092,0.80529094,0.75542754,0.6661326,12.627973349544744,14.303604767895544,16.613312033529663,15.27657059029407,15.682970116948695,15.499090926171,65.43871978082892
2963,Women,fearful,Women_fearful,-406.93396,129.37323,14.094125,61.751007,-7.4168954,20.504904,-16.03988,7.427275,-10.96345,1.5189729,-1.2388294,-8.351338,3.1713438,0.6054577,0.60625625,0.5611855,0.5614204,0.6618946,0.7336967,0.78945714,0.7208917,0.69047594,0.703749,0.74900097,0.6576284,14.16252406129251,12.941388666152596,16.527694969908765,14.844922667082706,15.147511032206914,15.416550842384389,65.71959181596885
2964,Women,happy,Women_happy,-379.00323,141.92233,1.0567374,52.00847,-9.568536,9.262528,-17.183147,4.7300816,-10.216632,2.5248594,1.7927885,-6.534287,-0.11790473,0.51287806,0.50203925,0.47648838,0.51552516,0.620014,0.6800023,0.7631485,0.66804177,0.6147441,0.62020457,0.5709635,0.48542213,13.151912439299696,15.816545252098807,17.582463888424762,16.882507976547654,16.617376241144804,17.047076958823904,62.63840258481813
2965,Women,neutral,Women_neutral,-413.29688,138.44627,17.606045,52.798187,-8.343129,14.501243,-15.544471,4.4424424,-7.111225,1.1370585,1.3542416,-5.848179,0.95094657,0.5942914,0.5909162,0.525506,0.51539826,0.6158717,0.6245717,0.6590321,0.6796794,0.62180394,0.7065639,0.7782443,0.6776691,13.872044592107342,14.148609493138595,17.71864214672478,15.844343738251428,15.761139439587623,15.213330385660404,64.35480451850951
2966,Women,sad,Women_sad,-454.92468,135.99797,15.558325,63.970875,-8.7318535,27.28605,-14.337683,10.407805,-9.376384,1.9372478,1.2030914,-5.3901286,2.2530737,0.62770474,0.6155245,0.58753633,0.6109839,0.68141454,0.7167401,0.7772315,0.70965815,0.70943785,0.7958762,0.8652911,0.7158111,12.820530656326268,13.823683921028776,15.955640847248894,14.10475290628608,15.046556892687033,14.448785586067736,65.62991876582025
2967,Women,angry,Women_angry,-346.57297,126.04892,10.193129,50.75724,-17.477299,10.649718,-17.864433,5.328996,-10.998272,-1.7382816,0.6090323,-6.036184,2.8588245,0.58985513,0.52172834,0.5287636,0.591237,0.5459706,0.51813036,0.59975255,0.5987382,0.5743022,0.6099719,0.6022124,0.61198765,13.24791307611734,15.792176850249064,19.354978990897227,17.22606737644991,18.04515253592154,17.223536705209703,63.75920625872624
2968,Women,disgust,Women_disgust,-424.78152,133.2222,17.91527,62.62397,-13.573233,21.80747,-18.821367,11.686948,-12.167913,3.0017047,1.7992443,-6.8956366,4.7034187,0.5868742,0.6100893,0.59149486,0.5646597,0.6194311,0.6562813,0.67748713,0.68673444,0.661672,0.7236283,0.7835714,0.665071,11.92145686035906,13.835850889356166,17.090199179935816,15.476684002441608,15.7665877612031,15.737753160933622,65.91310409278687
2969,Women,fearful,Women_fearful,-412.45197,115.44147,21.191824,61.76944,-5.276256,25.105658,-14.083661,10.0859995,-11.404987,1.4440141,-2.3614717,-8.191505,3.745958,0.53165936,0.49160293,0.45718506,0.4514541,0.50986284,0.5741205,0.65576315,0.67005616,0.64964896,0.71449834,0.8009308,0.66496104,12.977533958702098,16.092475148605338,18.2058244849648,14.620424704318044,15.321603927210315,15.22836232718632,66.86882230974518
2970,Women,happy,Women_happy,-405.00305,128.39288,10.019257,60.06205,-11.521566,19.921543,-20.212824,11.915716,-11.242295,4.675721,-1.9820096,-9.789736,4.1722097,0.6726009,0.70272624,0.56529653,0.46422568,0.49553624,0.544658,0.604339,0.5809625,0.5929454,0.57401043,0.53353816,0.53233445,11.55311233075749,15.4889356234362,17.29699177184416,16.181819337932293,16.31008366516654,15.68382777080133,65.95709481269616
2971,Women,neutral,Women_neutral,-396.61917,139.6539,15.772946,57.075027,-15.646802,17.65291,-22.07677,8.533972,-9.238374,0.2775112,-0.59173185,-6.912778,4.1305823,0.60625184,0.5219446,0.43317702,0.45958927,0.5961309,0.6255699,0.61956024,0.619469,0.63485247,0.61041635,0.653771,0.64242554,13.578435932548835,14.507876909276062,19.433755516829656,17.16031622025403,16.77430573876445,15.620392179985856,64.36122868326271
2972,Women,sad,Women_sad,-463.02142,138.34753,14.773654,74.017845,-14.61474,32.811993,-23.271528,16.50125,-13.131638,3.7272763,-1.7635424,-6.288893,5.0522265,0.60322094,0.6530901,0.5916585,0.58710206,0.649257,0.6279606,0.6716824,0.6492311,0.7122663,0.7946812,0.7858737,0.63407844,11.508387671346862,13.34481154272489,16.374105420313388,14.3013396969735,14.575256538900826,14.603569921395332,66.06151313072688
2973,Women,angry,Women_angry,-334.32242,144.15208,6.8083563,23.375021,-20.239431,2.703061,-4.7088194,1.6827394,-8.565463,-4.385558,1.2872946,-5.3515344,0.7468355,0.5561723,0.48730493,0.41274437,0.5036579,0.5376001,0.61563784,0.6273364,0.56681603,0.582579,0.5942343,0.48138505,0.46244767,15.997503507985536,18.010670897963802,20.8131855461742,20.29269002316473,18.24319941235974,17.099178691533165,61.05574245413985
2974,Women,disgust,Women_disgust,-428.69293,150.44588,9.568929,56.11894,-19.568556,22.557362,-12.930142,12.267027,-10.077188,2.5468144,-1.2302983,-6.449516,4.1711974,0.6087617,0.59642434,0.5066872,0.5397578,0.5713275,0.5655233,0.6413595,0.7080905,0.7131885,0.7062005,0.65801936,0.5842521,13.136359796178551,15.6089279197123,17.604173935595195,16.56327049386141,15.585357359876122,15.2174585522214,64.60004382613363
2975,Women,fearful,Women_fearful,-427.39554,140.2676,14.116137,49.91464,-13.861772,22.109325,-7.828708,8.6149025,-12.362129,0.85308284,0.51285756,-5.9583173,4.0709724,0.5664337,0.5375078,0.53235793,0.4958807,0.5384427,0.5546662,0.57722634,0.55364573,0.5904888,0.67281586,0.76811063,0.70600396,12.200011520549651,16.17845176308844,17.943491080498536,16.01328543584299,16.021461935179037,15.186869364674056,64.62347189611343
2976,Women,happy,Women_happy,-289.45444,130.64502,-2.1843853,20.29088,-16.422573,-1.1536639,-6.4764996,-2.4244618,-13.49358,-3.5393934,-1.8318373,-8.155889,-1.577921,0.5885918,0.5821091,0.51707345,0.51624995,0.5638601,0.6074985,0.6315847,0.59132653,0.6274456,0.7293578,0.60948527,0.56938416,13.32857292879616,15.281972311769405,18.173137697733655,17.71152256117862,17.66978387108145,17.803107434385556,60.84423360618374
2977,Women,neutral,Women_neutral,-400.35883,146.71704,16.653933,39.40987,-9.9959755,12.200148,-7.257887,2.3984244,-12.949659,-0.6307573,3.2534132,-4.999282,1.8828057,0.5670318,0.5841056,0.5162449,0.53466654,0.63162285,0.6492918,0.69944507,0.63995737,0.6457159,0.66788536,0.6392707,0.53662,15.204179362212328,15.475578449693687,18.51385500975801,17.097698286813994,16.383608553790733,15.548356436900598,63.0349229286801
2978,Women,sad,Women_sad,-455.07843,147.03828,15.095276,62.845142,-13.795779,27.920052,-16.692337,12.5081005,-12.021562,1.973011,-1.4174935,-7.07725,4.8284698,0.62561667,0.6064203,0.53035575,0.53186595,0.5990723,0.6068925,0.7420692,0.71634483,0.65459573,0.71284586,0.78094786,0.6712614,13.71173891219095,14.207874658766592,16.503096327581808,15.039298095705483,14.897921023751683,14.438068604828914,64.23554827091365
2979,Women,angry,Women_angry,-286.50482,125.368065,3.1440735,20.812468,-13.940175,2.7156353,-9.656131,-1.7782423,-13.299739,-3.0074742,0.011404496,-10.819115,1.3486418,0.5825716,0.5300954,0.46851924,0.4966755,0.5271163,0.5670083,0.64575607,0.6165883,0.6108462,0.6404499,0.63637835,0.57785934,13.28562556018355,16.364327242848994,20.124665371996496,18.25855184170589,18.482113527183653,17.486875472587407,61.11926132124007
2980,Women,disgust,Women_disgust,-414.04556,140.03952,19.202377,51.480053,-13.10935,19.700457,-12.910259,5.593693,-15.702182,1.6212103,1.5693408,-7.395699,4.9263964,0.6219442,0.5759315,0.5337018,0.6212785,0.67331034,0.6884238,0.75302994,0.66810054,0.6568315,0.7395831,0.7186764,0.6261233,13.187668930250114,13.308892226511029,16.684437781669622,14.884183312121015,15.6841818896368,15.552873544219018,63.23147957250193
2981,Women,fearful,Women_fearful,-421.91348,127.25526,25.810442,50.66569,-7.955903,22.366716,-9.368982,4.4270415,-13.704481,1.071022,1.4197173,-8.135541,1.2627404,0.49031812,0.4777246,0.46285203,0.5703222,0.62343496,0.6875553,0.6300739,0.5718651,0.6594543,0.77292734,0.68336016,0.544363,12.748679313366464,14.892596715196955,18.834509394746306,15.965455732983356,15.244419421659138,15.25314008369178,64.80134304716627
2982,Women,happy,Women_happy,-411.11923,145.92499,15.292918,51.986313,-18.125399,23.958809,-14.848525,8.0545025,-16.45572,1.7531747,1.7465593,-9.507259,2.9532094,0.59795433,0.58024466,0.5478239,0.5503274,0.62992734,0.6655946,0.7268244,0.74940544,0.69387573,0.76334286,0.78002256,0.6375644,13.617290099385876,13.330721277301654,17.118122354337515,15.400672912541395,16.020526484070828,15.832767655150198,63.79379741631034
2983,Women,neutral,Women_neutral,-418.83478,138.72337,22.779297,54.4177,-14.480469,22.985369,-14.888705,2.6520693,-14.430472,1.2332803,3.183925,-6.684065,3.3276699,0.59254223,0.6197625,0.52556205,0.4734311,0.5895513,0.68026614,0.7586671,0.6733143,0.5813383,0.61949146,0.706586,0.6599252,14.26338790321854,14.54901965544876,18.09177503298254,15.112112323710823,15.771208174314628,15.545823160438914,64.1850376138395
2984,Women,sad,Women_sad,-430.0274,135.8875,18.922844,52.8825,-11.826079,20.586058,-11.815672,8.275436,-15.591246,-0.75642747,0.44269046,-6.8518977,2.3887484,0.54520106,0.54722714,0.50547796,0.47353083,0.5401565,0.6054857,0.707727,0.6220297,0.55224097,0.5668476,0.5764848,0.55435365,11.64177562388105,14.408493857600783,18.33889251660945,16.573658179239583,15.73175313684939,15.411806442715754,64.8167355045373
2985,Women,angry,Women_angry,-358.28662,142.48438,23.968136,41.06286,-14.893635,1.835544,-7.6605644,0.38907078,-15.0457735,-6.2119665,-0.74824977,-4.7666473,1.800011,0.5931178,0.53896594,0.44997048,0.54547334,0.61554754,0.6683116,0.73025227,0.57316965,0.5531141,0.5706104,0.573823,0.51735014,16.024342374898982,15.62520838948189,18.002450434239012,18.2444269164458,17.340952921861476,16.921544125491124,60.97110389651965
2986,Women,disgust,Women_disgust,-436.96756,148.97154,19.532816,60.900112,-16.99765,21.180395,-15.960198,9.974051,-13.301335,0.14738181,-0.26370317,-7.9663067,4.0636954,0.6188936,0.61222327,0.5410724,0.55675477,0.62184775,0.61980104,0.7067296,0.6958675,0.666763,0.7175024,0.78126776,0.6730311,12.44714126670761,13.758626395909186,16.506713831381965,15.96835939283475,15.576084071671463,14.836046322164556,64.18746630649431
2987,Women,fearful,Women_fearful,-450.8423,135.04744,17.985598,64.270226,-10.402576,29.28643,-13.314777,11.04574,-11.829876,1.6493467,-1.0859681,-6.8140855,3.7038784,0.5422726,0.5484902,0.5150433,0.54172957,0.6211108,0.68145734,0.8099207,0.7477134,0.69971925,0.70818776,0.6539748,0.5415636,14.96777370844862,13.975129795673515,17.061951168542137,14.829920123349018,14.88289283445877,14.561087614011134,65.61460974726512
2988,Women,happy,Women_happy,-376.93402,131.98167,28.327583,39.934105,-13.2822075,3.018004,-4.235134,1.7118527,-11.653157,-1.4603329,-4.117018,-8.8601465,1.4130783,0.50616425,0.47429842,0.44065467,0.4280806,0.46481073,0.4516348,0.48243278,0.5288042,0.50184304,0.5109912,0.62027836,0.5812114,12.863137932132895,17.012748826153302,21.29947630567917,19.36049693456581,17.324155671522306,17.21063986906119,62.53918624655153
2989,Women,neutral,Women_neutral,-410.41086,143.76736,22.687256,51.732365,-9.483593,12.909879,-12.1089115,4.1416783,-12.48654,-3.787145,-1.9706577,-3.8732579,2.2543018,0.6120488,0.5785767,0.52097976,0.4559516,0.5416267,0.60952014,0.68270814,0.66503114,0.5352253,0.5306751,0.5950725,0.6283872,15.366869111227311,15.533521915176683,19.22910123836191,17.244358239694566,16.201283499445204,15.72463226125234,61.63086492311105
2990,Women,sad,Women_sad,-450.2957,143.08736,20.522495,61.87964,-14.324269,20.772905,-16.270256,10.049096,-10.588713,1.31705,-1.3352085,-5.2271857,2.6732652,0.5890006,0.5502591,0.50206774,0.5765323,0.6302177,0.6966819,0.75196314,0.6948518,0.7367837,0.7647594,0.6593146,0.56391317,12.16286454621587,14.058179953920718,16.77704895885236,16.14386415584225,14.85354129242278,14.794536699125288,64.04550293125261
2991,Women,angry,Women_angry,-299.04767,110.05001,19.778313,36.2826,-21.300886,-5.0905056,-7.61547,0.9207473,-12.05732,-0.40547863,-2.0326736,-8.179667,5.35505,0.45830294,0.45550692,0.41205046,0.48660234,0.5866656,0.48973548,0.50960064,0.5165442,0.5919787,0.71706116,0.64891875,0.5044814,13.862276639456208,17.485272754017895,20.752356268810075,20.46089785205772,18.674126727133483,18.4731626951666,62.17328327567766
2992,Women,disgust,Women_disgust,-438.1456,138.96893,15.048946,69.56142,-23.416014,25.927853,-16.145002,14.450517,-12.047775,6.9838037,-0.3671865,-7.693264,6.047081,0.60111094,0.6133359,0.58291376,0.6003026,0.6361513,0.7003429,0.75148153,0.73814,0.71478134,0.7132108,0.6478224,0.58347905,12.55550007806199,14.02325798347037,15.925198917725387,16.220915618940374,15.164930624926576,15.506870353752518,65.40275531524105
2993,Women,fearful,Women_fearful,-439.84125,125.60641,17.763699,67.746666,-18.06892,31.421528,-13.95499,13.57397,-9.769877,7.5654993,-2.2512302,-8.808663,5.5976386,0.5565637,0.52708775,0.47596166,0.47531655,0.5439334,0.6342989,0.7566032,0.7051448,0.6746641,0.74860966,0.72107923,0.58764946,12.618921908605303,14.46503743471997,15.877263676226592,14.998092753183458,15.073046793909048,15.512888656403735,66.4735617431354
2994,Women,happy,Women_happy,-376.72592,116.30452,28.76978,33.822628,-8.696183,3.1272283,-1.0358813,2.8000925,-13.4006815,-0.3407729,-7.235471,-11.921086,4.757098,0.5706293,0.5467472,0.42659247,0.3735041,0.4234728,0.49603787,0.5607882,0.53980726,0.49654567,0.52719784,0.61692977,0.6316489,11.591691744575398,14.637601197035991,20.412270296634524,19.89118730897692,18.049974176256903,18.012643130519223,63.15576833956811
2995,Women,neutral,Women_neutral,-406.6269,142.31949,21.050694,54.39628,-19.661036,15.791887,-18.348148,4.3042836,-10.143138,0.98217475,-0.34863526,-6.356348,5.060779,0.56311095,0.5003497,0.48865148,0.5930722,0.66880554,0.63232136,0.6665038,0.60321206,0.61429614,0.6457723,0.67163193,0.6635611,13.41072976293885,13.975693181787484,18.76552990202434,17.382018669021562,16.78125356352001,15.670157546372453,64.04088695992343
2996,Women,sad,Women_sad,-441.94116,137.94052,18.731695,67.30504,-17.702065,23.676367,-18.890055,12.700053,-10.837067,3.7868426,-2.3355134,-8.788563,4.196268,0.620036,0.6015716,0.5041244,0.5334871,0.5362002,0.58732146,0.5898401,0.5654688,0.66821414,0.69729555,0.612584,0.5932002,11.453930803562963,14.910754807833216,18.63826135334777,16.4702740772717,15.9252577489283,15.323998663370164,65.09739311055057
2997,Women,angry,Women_angry,-255.76831,104.59526,-12.442987,39.907593,-13.645405,2.722958,-18.635551,8.074572,-9.657881,-6.499303,-2.3749347,-6.902762,1.8701899,0.7198251,0.54102767,0.5039575,0.53283644,0.5348278,0.5137177,0.54842985,0.5508046,0.52495146,0.58643806,0.66488266,0.6701193,13.395930489591793,15.759562539433022,19.36455233245066,18.48510359306844,18.85528185583996,17.514891096717548,64.77052070055595
2998,Women,disgust,Women_disgust,-445.20956,135.94054,0.3530396,72.9411,-15.247755,34.194393,-19.44965,22.161692,-14.930554,5.094226,0.45760784,-6.177815,4.2600894,0.58355725,0.6278663,0.6017567,0.6211248,0.70764405,0.7877783,0.8705048,0.7723028,0.70275795,0.7266116,0.71378535,0.6125587,12.244131355649792,12.927487111970208,14.289681875224163,14.319726301297964,15.863064926224236,15.752842894756068,67.70235261458483
2999,Women,fearful,Women_fearful,-434.19217,133.40704,15.692661,60.789,-10.080332,26.770554,-18.776064,10.666871,-8.353145,4.2142076,0.48740608,-9.147554,1.2814482,0.54289496,0.5624005,0.56709474,0.60714567,0.6581999,0.73663455,0.77226907,0.7509909,0.76841,0.80162776,0.69340277,0.5589849,12.642399657751945,14.178542034519454,17.317191558761635,15.976004655619766,16.452337926025574,15.043414110453073,66.56381150478133
