,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
1396,-530.96423,33.91858,-22.119225,6.214479,-10.779659,-14.865843,-6.799503,-10.370065,-6.132224,-2.5746472,-9.840843,3.908192,-7.952865
1397,-527.38446,33.600777,-20.208397,10.47883,-8.23615,-10.789376,-5.5682445,-8.256338,-5.297395,-1.2484808,-8.73686,5.1882296,-2.1737666
1398,-543.54266,29.311401,-20.549545,2.52965,-11.957953,-14.277852,-12.706607,-10.928248,-11.871543,-2.8247893,-9.834619,0.94918877,-10.02395
1399,-505.94125,19.74829,-22.059048,-3.9036696,-15.427082,-14.773983,-13.011958,-9.19866,-10.335992,-4.214206,-11.792974,-1.6848968,-9.368297
1400,-681.9547,48.442432,-1.8518647,5.395693,-3.4482787,-6.648668,-13.231408,-8.005328,-10.020539,-5.4489913,-9.346262,-3.6763377,-5.6587267
1401,-722.99,52.470444,2.2205846,8.748188,-4.2968063,-2.7826035,-10.114306,-8.095959,-7.046374,-2.5903316,-9.491807,-1.4963738,-5.9601426
1402,-697.4434,44.21216,-7.4464736,2.8358514,-9.118381,-4.7281413,-11.596951,-13.496911,-9.257671,-7.6339126,-8.94405,-2.1500793,-7.6892505
1403,-691.8237,51.04372,1.5416666,7.2416587,-7.1448145,-2.795988,-10.605407,-6.300888,-8.570085,-5.966587,-5.7519355,-3.3419764,-4.642556
1404,-566.0692,38.574917,-21.960258,0.77466476,-11.924168,-16.08892,-13.5653515,-18.071327,-14.757732,2.4448159,-10.750726,-5.930115,3.348216
1405,-578.96027,50.823982,-12.165634,3.3656719,-10.720297,-13.570742,-5.7037807,-13.109447,-10.658639,-0.40954813,-8.932717,-1.8465965,0.6612186
1406,-576.0842,51.411793,-5.7650876,3.9419682,-6.6049395,-10.185092,-17.935844,-18.205957,-15.9841795,-2.078817,-16.822643,-4.5391035,-0.19932993
1407,-665.6824,41.21452,-0.69229233,-0.32763386,-8.976565,-5.7797213,-9.347861,-9.485112,-12.538668,-3.2584662,-9.555593,-3.2950666,-3.7065725
1408,-503.6966,33.840366,-18.762117,0.9027882,-15.2017565,-11.251288,-5.890256,-11.601417,-8.382107,-0.7777072,-10.184092,2.2355223,-5.3436007
1409,-509.84937,30.179615,-18.000345,0.20635873,-12.125943,-10.599354,-8.004009,-8.304238,-9.306354,-1.1879944,-7.9337683,0.66048527,-3.460299
1410,-528.80554,32.89711,-15.686135,3.784139,-10.559828,-9.624576,-7.133872,-12.528252,-9.181771,-2.1028767,-6.4664927,1.934228,-3.5323126
1411,-494.7192,34.719776,-18.736055,-2.464882,-10.790775,-15.930299,-10.212659,-13.500429,-11.732764,-0.27578408,-7.5906367,0.9488358,-6.0539565
1412,-423.65442,25.730146,-18.360481,1.7653868,-19.634745,-13.011412,-5.145123,-11.736284,-9.132452,-2.925023,-11.674769,3.946873,-8.56039
1413,-462.75305,27.752201,-20.877028,0.88362956,-16.006983,-12.879379,-6.0855,-10.656465,-10.199078,-0.19589631,-12.313422,3.6657302,-5.3361826
1414,-494.50433,33.45208,-11.991279,-1.9165982,-13.065064,-9.268518,-9.305545,-11.754587,-9.883401,-2.3513265,-7.5858684,4.861278,-5.771542
1415,-490.71445,23.906008,-16.695995,0.2641596,-19.329168,-8.69732,-7.760933,-11.895912,-8.8267,-3.2452083,-9.048345,3.4838133,-6.8656306
1416,-509.81134,24.489845,-15.374423,-0.230776,-11.987858,-9.502966,-12.381104,-13.162125,-4.0971823,-3.0246413,-9.705,1.819548,-5.912151
1417,-524.17365,27.741835,-17.011156,-2.8296404,-12.232996,-7.916771,-9.652937,-11.426394,-5.854376,-2.1119273,-7.6608763,-1.2340955,-5.2625
1418,-526.7036,24.508875,-11.05639,-1.7529513,-12.660801,-10.282824,-15.516954,-9.7521515,-9.132452,-3.155147,-10.52518,-2.6374893,-4.5456877
1419,-537.1749,26.41982,-10.132847,-0.69351697,-11.49564,-5.495273,-9.922537,-10.391804,-5.77585,-2.2565653,-7.259454,-1.2180841,-5.8483343
1420,-426.84628,13.072244,-30.198889,-7.529407,-13.219217,-19.260853,-17.481018,-18.997517,-11.09351,0.74550235,-0.9012438,12.66799,9.109354
1421,-476.99304,15.420295,-17.197783,-8.136352,-13.2252655,-14.17868,-9.69707,-10.906798,-9.876807,-3.960704,-7.5737414,2.6350534,5.7161713
1422,-455.01,5.7100716,-25.809395,-10.595437,-11.27763,-13.954988,-18.14182,-16.081547,-12.002703,2.5470157,0.29933792,13.580438,12.397332
1423,-437.5711,4.1663938,-27.219885,-16.76449,-12.305057,-14.30667,-18.262306,-13.731915,-12.128214,3.988705,4.320174,19.370874,13.7116995
1424,-592.41504,55.524586,-22.472889,3.5352948,-17.06425,-12.902967,-10.646394,-11.28209,-12.485807,-4.1720505,-8.004336,-2.4475393,-5.1863775
1425,-562.66113,47.51802,-19.911087,4.136689,-13.114169,-11.990831,-9.806986,-12.8490305,-7.4016294,-0.80752367,-10.073773,-3.0231278,-4.2182326
1426,-583.4416,40.338245,-21.332718,6.846097,-16.020573,-10.450888,-14.465671,-15.984989,-8.8875065,-5.038664,-10.951523,-0.01240373,-5.913427
1427,-568.2327,51.563114,-18.014147,5.876663,-12.323575,-11.745095,-14.53039,-15.391084,-14.10469,-2.8599334,-8.55159,-5.9938426,-1.6056708
1428,-609.1183,54.88675,-11.289345,-0.17661102,-18.834723,-7.274098,-12.368864,-15.555175,-10.281955,0.39810768,-9.614904,-0.6088154,-4.1591573
1429,-502.78247,31.799284,-23.572586,-2.579848,-16.099829,-9.9111,-15.74591,-11.253262,-4.865185,-0.53793305,-9.922814,-0.6547855,-2.5961275
1430,-511.00708,31.9457,-24.223425,-4.789984,-16.094898,-10.941045,-15.406098,-14.20082,-6.566537,-2.529292,-8.562836,-1.1354904,-7.5403914
1431,-515.86774,27.144554,-18.183237,-0.86789876,-13.851792,-12.201627,-17.510283,-13.690834,-8.15891,-2.727848,-7.569542,-1.8859729,-6.3807626
1432,-679.58777,30.708052,-3.1134856,1.0510958,-8.278289,-4.6529965,-8.287691,-7.9035373,-7.498491,-6.147785,-7.2720494,-4.5515375,-8.632922
1433,-572.54205,33.990807,-15.51398,-3.08759,-12.770016,-9.795465,-14.526377,-13.480703,-6.5593185,-3.8445387,-10.323086,-2.8233128,-6.4717717
1434,-605.8234,30.158146,-10.581246,1.5861629,-10.953779,-5.5155544,-12.217123,-9.309648,-7.4647193,-4.7808995,-7.3099046,0.25909737,-8.005137
1435,-586.76263,25.372396,-17.824156,-1.3154521,-15.738238,-9.392014,-16.071714,-15.114341,-6.8119106,-6.8936977,-8.886349,-2.7238927,-6.520553
1436,-532.75745,38.19421,-15.409906,-5.4771514,-15.620424,-13.425549,-11.158517,-11.567696,-8.727761,-3.168304,-9.269098,5.0734057,-2.3514214
1437,-541.55023,30.086676,-18.491722,-2.6483018,-14.771161,-17.068848,-12.715224,-11.865126,-7.33421,-0.31876427,-6.6359553,4.9823823,-4.2288017
1438,-492.98596,24.425611,-6.5657177,2.2152195,-11.599139,-4.6196904,-10.614051,-8.606992,-1.7737066,-4.01875,-6.1213408,-1.8992329,-7.6387377
1439,-518.2938,30.04326,-4.4144015,-0.6455653,-5.7609797,-6.644137,-11.744141,-6.2140613,-8.602053,-1.5642416,-8.032579,-2.9318464,-4.6206
1440,-697.9842,55.22849,0.323863,12.775377,7.3961473,0.86622375,-3.5502758,-2.8283315,-11.305532,-2.5249267,0.49610448,-2.7229264,1.6458004
1441,-693.06976,55.73457,-1.9197392,16.408995,8.449355,0.22073597,-1.7383418,-4.9312906,-11.981821,-0.99378026,0.49410692,-2.2968976,0.6787002
1442,-691.77014,58.350647,-0.16516027,13.952125,5.0533233,1.489326,-2.3974292,-5.059065,-10.638003,-3.3441968,0.26454964,-2.5291073,1.5486121
1443,-685.2379,56.236694,2.453112,13.566656,6.701949,3.3414934,-1.8950523,-6.6738167,-10.671633,-2.9463198,0.89564353,-1.2035999,0.2465692
1444,-727.31793,62.7644,2.751275,15.473256,7.763115,2.3307142,-3.6416821,-3.367344,-10.113077,-4.470085,0.63989425,-2.7456565,0.19821925
1445,-707.55347,67.09773,1.9093647,11.530988,9.399661,1.4150268,-4.764856,-4.3333335,-8.645218,-4.472897,1.4295207,-2.0484023,-0.51856047
1446,-697.4039,65.513794,0.52535695,14.03812,5.5549498,3.2954519,-1.7407445,-4.3807554,-9.062699,-4.1661587,1.5895823,-1.2514737,1.058002
1447,-698.85394,69.10643,0.7254111,14.0907345,7.961055,2.463775,-0.99434227,-5.345838,-8.234461,-4.0351453,0.6476501,-1.3391949,1.241421
1448,-734.38495,70.98158,3.7895305,14.324812,8.8596945,2.308805,-4.1103296,-2.4095542,-6.710663,-4.0116477,1.644352,0.43918857,-0.52450657
1449,-698.0933,67.791794,-0.90085703,12.33659,6.4498596,1.0203946,-4.993831,-5.5840025,-8.369481,-4.4414024,2.250739,-1.0461272,-1.518406
1450,-704.6942,69.36788,4.208249,12.464019,5.158593,6.381875,-5.3357525,-4.3550434,-8.794273,-4.4033165,1.8325773,1.6972591,0.12611003
1451,-691.31586,65.8337,-4.0371404,15.089721,6.215339,3.4823492,-4.885655,-7.746931,-10.253159,-3.2049906,3.2730875,-0.4671091,-0.753944
1452,-646.1303,63.436047,-4.7050138,12.907814,3.9263208,-2.5854485,-5.9829063,-6.31169,-11.837653,-2.075405,-1.5885873,-6.506576,0.8948671
1453,-631.5811,63.322166,-6.1335177,15.783362,6.2134676,-1.2684894,-6.906775,-4.491343,-13.98043,-1.0565223,-0.16201177,-6.0679736,3.1193914
1454,-656.4083,62.542316,-2.6647267,13.251564,1.5033542,0.16120915,-5.986968,-6.960753,-14.088727,-2.994081,2.0577924,-6.692928,1.6364714
1455,-652.9287,57.447765,0.027808761,18.713766,2.2407947,0.83782613,-2.91643,-5.8738265,-13.817194,-3.219101,0.24028377,-4.2037735,2.2087371
1456,-596.79126,49.548428,-6.384744,6.0062265,-1.668014,-0.8125203,-12.428633,-8.426094,-11.485937,-8.588349,-1.0570062,-6.682466,-2.265549
1457,-560.09265,55.18311,-11.826186,5.8025937,2.1097965,-1.559523,-11.414464,-7.296623,-14.805033,-7.14044,2.9741204,-7.6017413,-1.9297847
1458,-517.99835,48.429356,-10.63123,8.240811,-0.5801833,-1.7672247,-10.825087,-8.834173,-18.274193,-4.522711,-0.3837384,-8.764274,-0.25452137
1459,-539.44464,50.090363,-9.412655,7.331817,-1.5387505,-2.9151354,-10.203468,-9.21971,-17.610708,-6.740697,-2.1607702,-6.6235013,-0.66119105
1460,-681.0887,61.20893,-2.3614292,14.609263,6.424041,-2.480571,-2.8604643,-8.270592,-11.429063,-4.0701127,-4.6368127,-1.3228489,-1.2236595
1461,-699.3178,65.86637,-1.4695123,16.901196,8.154821,-0.10098227,-0.18945947,-7.229146,-10.660558,-5.173815,-2.0920382,-1.6745895,-2.0880594
1462,-735.7175,60.750244,-3.7851462,14.374075,6.250601,-1.4310757,-2.0664592,-7.237083,-11.304369,-3.4978764,-1.3165076,-1.0398875,-1.5937148
1463,-711.96106,59.924423,0.3831924,15.940358,5.673769,0.15352082,0.892265,-7.20391,-12.565257,-3.655406,-2.7092638,-2.145418,-0.353642
1464,-670.11145,62.823074,0.55714226,17.218746,7.4550605,-1.478175,-1.2724336,-7.127525,-9.772373,-1.1520991,-2.7757568,-2.2713854,-0.45928043
1465,-627.64435,51.20387,-5.2075257,10.820925,3.3913436,-3.3029513,-8.9770565,-6.8396683,-15.439201,-4.1348023,-2.5005708,-6.6673713,0.044459533
1466,-620.41205,55.264126,-6.0008373,13.997068,3.6677697,-2.4729054,-7.08465,-9.022414,-18.741243,-4.6358047,-2.5257583,-7.0122285,0.11720717
1467,-606.1061,51.190697,-4.475018,13.707725,1.9421049,-2.7540147,-7.3613667,-8.506663,-16.334505,-3.4953883,-1.7118579,-5.7450495,0.09307852
1468,-546.3417,42.903503,-6.4077506,13.032621,-1.7944483,-2.409417,-4.695904,-1.0791731,-12.832335,-4.406177,-1.2240136,-4.4060783,-1.065066
1469,-526.54034,40.550125,-5.8469234,8.53104,-3.8284836,-3.2202508,-7.4750595,-8.151176,-13.546167,-6.1477165,-4.9182553,-6.246776,-3.8764505
1470,-571.15985,45.756905,-1.8889462,12.214232,-0.7662792,-1.4611002,-5.5919952,-6.3026958,-13.775704,-3.818068,-3.9971755,-4.1060567,-1.3070608
1471,-531.053,44.653122,-3.24905,8.975468,-0.36828765,-3.1031551,-4.731601,-6.2016907,-15.522319,-4.6229415,-2.943895,-5.428802,-0.06843946
1472,-349.33228,30.41138,-20.523148,1.3123857,-11.870387,-3.8278084,-13.357002,-13.008143,-14.113651,-7.955347,-6.107919,-4.5124035,-7.5626903
1473,-368.5743,22.89318,-19.359463,3.8106205,-10.871699,-4.801291,-12.855064,-7.384648,-17.476631,-8.489613,-5.3784003,-7.7502575,-5.437629
1474,-401.70688,30.505062,-16.271894,5.4238043,-7.22892,-3.4187636,-11.863017,-9.063134,-17.432384,-6.1348705,-4.5843263,-8.247122,-3.6859486
1475,-304.19458,22.833494,-20.766605,-2.4956396,-11.075024,-6.0602098,-17.53963,-11.272037,-16.626715,-8.928222,-2.9648607,-7.903824,-6.503943
1476,-595.5693,58.395145,1.8540379,14.74808,8.114681,-2.0215027,-4.586835,-8.132957,-12.64699,-1.0177996,-2.6425076,0.881149,3.2754881
1477,-603.5112,55.546993,-6.3634696,9.471384,4.0870113,-3.6968248,-8.442776,-11.976026,-16.687145,-3.732369,-3.7408295,-5.8316956,-0.55475825
1478,-624.4835,60.616714,7.0847297,19.610245,9.924355,4.6685576,-1.2066212,-4.992039,-8.702972,0.9026997,-0.10747769,0.977409,2.5910144
1479,-624.2697,60.829174,-3.742742,15.80237,6.3617563,0.34993976,-4.3208694,-10.190178,-10.925959,-0.27174252,-1.2894626,-0.8525219,-0.086903766
1480,-439.42676,52.822906,-13.1232,5.725411,1.2466224,6.4155464,-6.154188,-11.611235,-15.285753,-1.421226,1.6235893,-3.1532907,-1.0919678
1481,-404.2764,43.12468,-17.967274,-2.7864563,1.5000677,0.20250832,-11.827837,-14.612068,-17.648897,-6.861052,-4.892947,-8.805667,-6.802556
1482,-369.8635,39.62853,-15.81711,-0.44455948,-6.1743937,-0.6501305,-10.510261,-17.828594,-18.271336,-8.987494,-4.1960783,-7.476551,-8.196329
1483,-427.36502,45.678745,-15.94953,-0.6474927,-1.2069637,2.482728,-14.023713,-15.020881,-17.594849,-9.059508,1.8709944,-7.0012712,-7.8301105
1484,-647.8857,64.334526,-3.6199791,11.524656,3.4450471,0.94751334,-7.658136,-6.8583255,-14.2240505,-4.097933,-1.1091568,-6.8793383,-2.0611498
1485,-626.8025,53.27183,-0.1922346,5.198968,2.9766734,0.0326725,-9.902621,-6.3320465,-13.754279,-4.452126,-0.9991197,-5.919888,-3.745728
1486,-667.7139,71.74298,1.5414014,13.028861,1.3599029,3.883319,-5.252994,-11.68119,-8.863107,-1.5998623,-2.934782,-2.6152387,-1.3883412
1487,-669.5406,55.21525,-1.3248003,10.9775305,-0.5819967,4.0443172,-5.807355,-9.683692,-7.853657,-1.0020139,-0.29664087,-3.5719888,-0.88945615
1488,-490.16766,44.43411,-7.4290633,-5.2013955,-9.914325,-1.4521043,-12.061374,-16.900772,-14.3769455,-6.4442525,-4.0134516,-3.9176767,-7.465685
1489,-491.31628,35.61806,-9.476309,2.3481905,-9.0929985,-5.8976183,-18.763405,-15.432763,-9.989695,-5.422115,-4.9248886,-5.4783864,-7.286046
1490,-521.04474,43.79376,9.018935,-0.14687058,-7.643604,0.9080321,-12.523923,-15.505722,-5.926439,-8.252456,-9.258677,-2.5275187,-8.105757
1491,-501.11404,42.599346,-1.3493056,-0.1193402,-4.3794203,-1.486238,-13.832367,-15.04822,-8.73934,-5.164778,-6.869846,-5.706927,-7.4780364
1492,-660.7038,53.3336,-0.7949042,8.585911,4.159752,-2.174864,-6.3792624,-6.273192,-10.068005,-5.5550942,-0.59251565,-4.991651,-1.1323093
1493,-684.0049,53.245083,-3.8240516,10.863383,6.459986,-1.764188,-6.6902785,-5.712965,-10.270371,-1.2466351,-1.4201653,-5.5388427,-0.7631959
1494,-661.698,56.715385,-0.4771479,13.324948,3.0821438,-0.7248457,-4.3347683,-6.946838,-11.404601,-2.214427,-1.1596665,-3.4503157,-2.2881184
1495,-666.63245,49.67482,-2.2012174,8.59013,-0.8570665,-3.5239503,-4.7076893,-6.8314033,-9.854805,-5.080924,-1.3115125,-6.220011,-1.3090925
1496,-605.4552,51.44182,-5.82089,8.970382,3.7160833,-2.2610714,-8.388425,-5.9210763,-11.399495,-4.341223,0.05302762,-7.4543834,-0.24497002
1497,-553.4349,42.34179,-5.6205363,7.7216306,-0.33795834,-2.9505706,-7.043262,-7.178858,-11.853999,-6.2996254,-1.6240135,-6.278171,-2.295075
1498,-592.73694,45.527775,-4.781423,8.121533,0.16488324,-3.7623193,-7.1293106,-9.040397,-15.125156,-2.1820283,-3.1337655,-5.3058157,-1.3364409
1499,-573.5985,47.206623,-5.934521,6.4938135,-0.93886185,-0.33881804,-8.983735,-9.345156,-11.675053,-4.897145,-1.7663746,-5.3970847,-2.1397543
1500,-650.88696,54.811466,-9.415655,8.737362,-4.7161446,-3.440709,-5.684013,-8.289238,-4.2872987,-0.5839201,-5.0302076,-1.6945443,-5.356237
1501,-646.173,49.427307,-11.090625,11.785176,-6.1140323,-2.782163,-5.5807495,-7.02509,-3.0729105,-1.6675558,-3.574869,-2.0481231,-5.7755084
1502,-622.73773,51.62893,-10.733811,5.0812383,-5.106305,-2.911272,-6.0192585,-9.093672,-5.539858,-1.6969988,-5.326417,-2.5882556,-6.7006125
1503,-638.20654,46.863247,-10.2081375,5.2521963,-6.740145,-4.729086,-6.611048,-10.276888,-6.4051967,-2.9118536,-5.977235,-2.9582925,-8.823288
1504,-663.485,52.51666,-3.929151,12.229964,-5.046354,-1.3994019,-3.784668,-7.1928005,-3.3398378,-1.7999016,-3.5469081,-3.9210706,-4.864671
1505,-658.85657,48.35173,-8.860038,9.020869,-6.0316267,-2.496105,-5.041956,-8.881883,-3.4364295,-3.139913,-4.3234463,-6.849558,-5.848874
1506,-657.19147,46.24117,-5.8329024,4.6843014,-4.81826,-3.193149,-7.05717,-8.495058,-6.3728952,-2.248451,-6.653977,-4.517245,-7.4011965
1507,-649.65686,49.158146,-11.404677,1.7404541,-6.686942,-4.7690425,-8.295969,-11.592744,-6.922735,-3.6700437,-7.5794783,-5.716816,-10.091454
1508,-644.4617,43.892715,-6.17911,8.142857,-6.478417,-4.6782737,-4.4029903,-7.6497564,-6.631287,-1.933306,-4.999675,-6.3571053,-5.446917
1509,-654.94727,46.60622,-9.203026,7.763459,-8.2052355,-2.377125,-5.512875,-9.178723,-5.2605796,-3.3639588,-3.1236029,-7.268802,-6.322726
1510,-651.76166,41.654034,-7.1342964,1.3726699,-7.817509,-2.1355243,-9.236521,-11.093529,-8.5989,-2.4836564,-7.575759,-8.154435,-8.524458
1511,-657.49426,47.748768,-5.376335,3.5762157,-6.7308083,-1.4113301,-8.252039,-9.882028,-6.804762,-0.9063895,-6.4055796,-8.362635,-8.921062
1512,-584.98193,43.49735,-21.613512,8.840687,-7.1847095,-5.8508253,-4.939766,-12.593667,-4.7779684,-3.069792,-5.816687,-2.4290986,-8.7826395
1513,-604.8968,45.431297,-18.239317,12.399058,-6.7792864,-6.2503557,-4.8959746,-12.205088,-3.9252105,-3.7932808,-6.648871,-1.5089439,-8.131905
1514,-597.07983,42.59051,-21.175423,5.6965714,-8.307208,-6.419817,-9.269518,-14.62238,-5.377409,-3.3579507,-8.641006,-2.172933,-10.428897
1515,-593.2368,46.83099,-15.85643,8.831805,-6.5239244,-5.7551813,-8.941295,-12.571816,-3.4212275,-1.8476434,-7.425349,-1.6756238,-8.783872
1516,-485.7631,32.564266,-30.229746,7.220267,-11.697917,-14.50974,-7.157026,-15.302263,-4.2934856,-7.598069,-9.714729,-1.8769459,-11.951105
1517,-484.05106,36.137093,-31.03271,6.368518,-9.820409,-15.266207,-8.6173315,-13.688791,-5.406814,-5.569201,-9.62315,-0.32481,-11.087545
1518,-534.58813,38.326298,-23.210785,4.8782287,-6.7186866,-11.688891,-12.039904,-14.707695,-4.393068,-3.4077709,-11.876591,-1.9585087,-11.026934
1519,-535.76544,36.59592,-22.95475,4.3493896,-8.955843,-12.38288,-9.473108,-14.072242,-6.5938363,-5.6398363,-11.277911,-1.5097876,-12.058821
1520,-676.3024,52.98468,-10.125589,7.553022,-6.3764544,-4.1781006,-7.0682874,-10.334011,-6.4553986,-3.668562,-5.264068,-5.192524,-5.3211255
1521,-668.92224,55.75881,-10.189733,9.236055,-5.7070374,-2.9092658,-5.037942,-8.864873,-6.852291,-1.2673047,-5.5656886,-3.4122162,-5.800645
1522,-655.3415,43.67786,-5.218918,4.6036606,-5.1560073,-4.3768125,-9.468041,-11.186405,-4.6684284,-2.7140481,-6.6078997,-3.335372,-6.870284
1523,-677.4653,44.890083,-6.0308323,7.0383196,-3.464866,-3.586947,-7.290988,-9.730349,-5.93386,-0.38581604,-6.3672686,-3.241709,-6.4047236
1524,-660.632,47.767834,-10.136257,6.3656735,-9.269877,-6.1767473,-10.420731,-13.701457,-9.670953,-3.7259302,-8.182416,-2.2050087,-7.310877
1525,-678.2814,54.174164,-5.932104,8.357221,-5.2659736,-4.16512,-10.403088,-11.6405115,-9.475466,-3.1103895,-7.203176,-2.9418533,-7.073263
1526,-662.81335,44.247375,-6.596105,4.502158,-6.5919714,-4.4425755,-11.3683815,-14.228846,-10.855096,-4.383649,-8.694472,-3.686016,-9.680868
1527,-660.66174,44.72814,-7.225119,5.458318,-5.669271,-6.8396273,-12.82438,-13.459359,-9.2150545,-2.4328973,-10.154377,-3.5748544,-8.822795
1528,-562.73615,44.10544,-10.6997795,6.3714294,-6.6138616,-4.3920217,-3.9863493,-9.935482,-4.7145042,-1.9718877,-3.2711892,-2.0595431,-5.12332
1529,-532.2975,42.717583,-17.331503,7.813206,-8.50689,-4.280996,-5.7889214,-10.066203,-3.0511558,-0.46559724,-2.5434763,-1.6033281,-4.46429
1530,-573.49945,46.20469,-10.169036,4.6500525,-8.68412,-3.129832,-5.577644,-10.671836,-5.9722543,-1.6526487,-6.107992,-2.0806262,-7.392075
1531,-562.6179,41.796906,-16.12536,4.2044134,-11.664732,-6.5105143,-5.6719055,-12.340054,-6.299266,-2.249969,-5.676751,-2.0664127,-8.794099
1532,-443.62094,30.320278,-23.778652,3.3619385,-15.067614,-7.6315374,-3.0038416,-13.512603,-2.783746,-4.23014,-4.1299906,-2.8779502,-7.3550873
1533,-468.1172,33.57677,-24.631948,3.362063,-15.354207,-6.833356,-0.16274174,-12.432515,-4.4426513,-4.392281,-4.002981,-1.6553297,-8.596327
1534,-422.81915,26.026506,-31.10443,-4.063786,-18.762997,-12.287956,-4.5384393,-17.901112,-7.6936593,-6.929589,-8.543619,-4.2587194,-11.721239
1535,-416.50317,24.154707,-31.213707,-1.7833328,-19.540026,-10.869597,-3.7596684,-16.692081,-6.525338,-6.4464064,-8.498057,-4.2625403,-12.149719
1536,-568.453,33.78707,-26.661388,5.268116,-12.740525,-9.301659,-9.053096,-14.913774,-6.599835,-6.9515753,-6.903594,-4.915564,-5.464955
1537,-569.5748,33.871086,-26.092636,2.2767718,-11.48383,-8.557249,-7.6728516,-16.266459,-7.1057024,-5.636946,-7.5076394,-4.8900285,-6.32459
1538,-566.279,31.739712,-25.009493,2.7551727,-9.914204,-8.548383,-10.887059,-15.915459,-5.7238154,-3.157686,-9.436556,-3.2661927,-7.2694144
1539,-570.2423,29.644209,-28.982494,-0.7598606,-9.378435,-10.253148,-14.022279,-18.755642,-5.1641397,-3.2630396,-10.700116,-5.4496183,-5.327719
1540,-517.78326,21.455229,-32.446293,-0.038009644,-15.533301,-12.393942,-9.043712,-15.239043,-7.2055097,-2.4675486,-10.627948,-4.837617,-6.8406506
1541,-494.808,18.516773,-30.533663,-0.26348022,-14.260017,-13.471564,-8.30268,-15.065699,-8.7528515,-4.1296277,-11.068532,-2.666867,-5.3389587
1542,-492.42694,16.005924,-27.474258,-4.505616,-12.377764,-12.231945,-9.055265,-13.052566,-7.3929677,-5.26946,-10.991097,-4.056186,-7.79785
1543,-484.65524,20.500347,-26.618324,-3.0705965,-12.157431,-10.106901,-11.955374,-15.811394,-5.9152184,-2.5364397,-10.735476,-2.8726811,-5.970009
1544,-632.8506,51.545002,-12.6695385,7.163704,-8.598198,1.2672943,-9.32365,-11.789904,-4.2885947,-0.95365876,-5.6046815,-0.96372575,-5.877238
1545,-644.5433,58.015022,-13.685371,9.3478565,-10.01849,0.16986881,-8.560241,-13.0454035,-6.8416023,0.34546384,-6.6405396,-2.5094943,-7.9674087
1546,-617.88605,51.769234,-9.192073,4.3796687,-5.6958942,-2.407348,-8.336154,-12.726074,-6.023577,0.013182314,-9.183942,-1.627621,-8.431727
1547,-629.6574,49.844067,-14.724612,5.773483,-8.275603,-4.8849463,-10.119399,-14.96212,-4.3562784,0.070116155,-10.617073,-1.612358,-9.774031
1548,-575.4601,44.807034,-17.329597,5.1318436,-14.280791,-3.6686273,-8.182659,-14.065144,-6.75699,-0.735754,-8.85086,-3.090493,-7.650812
1549,-574.3785,46.358944,-12.410593,6.2100105,-12.026472,-1.7450234,-5.7356105,-11.182919,-5.9535108,0.43213716,-5.8319693,-2.4103415,-6.970483
1550,-549.9685,47.358253,-15.603304,-0.43386734,-11.6194105,-4.9555616,-13.298955,-15.478208,-5.604908,-2.4605863,-11.457274,0.139263,-9.4736595
1551,-558.1919,46.444458,-16.041838,1.2929624,-10.725398,-5.0657015,-11.547784,-13.368691,-6.235929,-0.49505678,-8.926106,1.2222434,-9.499559
1552,-578.30707,38.90198,-14.954568,10.497827,-7.7063246,-6.909301,-3.5080743,-5.5305448,-3.5088956,-3.2169719,-4.501535,-4.3598266,-3.6524029
1553,-604.192,40.71164,-18.15443,5.274613,-7.4432287,-6.2393174,-3.7710927,-7.5516763,-6.35486,-4.550044,-7.172849,-2.8320222,-5.6790476
1554,-599.69946,40.468006,-14.36001,3.8468413,-8.391303,-6.502835,-4.536202,-9.7674055,-4.790007,-3.4295464,-8.367629,-3.1576557,-8.627603
1555,-587.05023,40.161514,-18.048136,5.6682844,-8.299217,-10.024319,-8.320376,-11.062588,-6.6957874,-4.5872836,-8.354227,-4.345303,-6.025763
1556,-530.29456,33.75948,-18.660189,6.0521398,-10.188527,-6.0098825,-4.406015,-8.848046,-5.5891433,-3.760342,-5.4094143,-2.9947348,-2.6674504
1557,-538.8364,36.202457,-23.138054,4.1490793,-11.446861,-8.166136,-3.8210719,-7.696171,-5.990443,-3.4682775,-6.22366,-2.3672392,-1.861376
1558,-536.29803,32.279404,-15.741817,0.02455016,-11.958961,-11.601455,-5.221387,-11.493751,-7.713663,-5.4771137,-6.1187806,-1.2188839,-5.6374497
1559,-517.389,34.55529,-21.286028,-4.2107263,-13.337317,-10.200496,-9.265147,-13.266673,-7.3728123,-5.368189,-9.174367,-4.906947,-8.801182
1560,-614.902,57.074776,-3.0054283,10.988685,3.9053783,-2.1362586,-12.357704,-6.3184566,-3.471554,-8.204244,-2.265995,-2.2893262,-5.291007
1561,-618.69763,67.55601,4.937204,17.357784,10.398277,2.023811,-8.084035,-3.2223208,0.40670413,-4.067365,0.1002841,0.7438209,-0.8371256
1562,-626.985,60.039165,-0.65409535,13.094035,5.5366063,-0.060387705,-13.720121,-5.580929,-4.81035,-7.6976633,-0.46168038,-3.7030435,-4.506599
