,Speaker,Emotion,Label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1826,Men,sad,Men_sad,-589.9388170855947,51.89024238081805,-1.54911748582289,10.501504313019453,1.3529914942362418,-11.164887488869947,-19.008130139393643,-7.941397814409671,-11.878981801570978,-5.445574288946024,-8.546960149118233,1.8227874787520546,-3.774329491203157,0.6855437824038859,0.6463974412927931,0.6630397735394676,0.7101934966362479,0.6009441294638639,0.5935424412404616,0.5966274398507629,0.5942164555848322,0.673302794471471,0.7328090612511144,0.7529125149497244,0.723282644649155,22.719104039323234,14.52671027335785,17.955606686188847,16.71648613973295,18.034710571210663,19.197467769759292,30.954035413605087
5171,Women,fearful,Women_fearful,-452.83332007620334,117.3822701566755,34.58731679412905,27.46533562433697,-3.9606374098958623,12.387509251781704,-12.733911235338327,5.459388900196177,-8.97277232561181,4.126302639224893,-15.479462710210992,4.658935805177726,-6.6921002819004,0.6559732553134108,0.7741978928482909,0.7670160740334571,0.673377653220855,0.4938086684270711,0.4723847707369694,0.44676701069654234,0.45672457192113775,0.51445140512307,0.5799442597682781,0.6497715702307051,0.6694446326583883,13.738636685672605,15.457222725101497,18.001271242211487,18.27294649192008,18.191144711775127,17.05820495836906,40.02437752249702
10218,Men,fearful,Men_fearful,-438.0228413831984,114.33004583072507,38.28625149267978,25.434108820791714,-7.493564759971754,4.9946036561922895,-15.973747525835183,6.350954429517227,-15.660623510075434,1.0976566846266462,-13.556599371702996,8.67281646943542,-13.710505110056744,0.7034979930880194,0.7466269557973256,0.751751491210156,0.6618632561174517,0.6616320995930216,0.6243131793678364,0.5539084735348104,0.532749393586389,0.5138847394291943,0.5563210848452883,0.5989103314033941,0.6979955768418695,20.0536901156333,14.663069218811971,16.82853542461139,17.8471395059133,17.381294983283972,17.88851141987974,43.550780382312965
6789,Men,neutral,Men_neutral,-422.8463239938118,110.10593841197428,17.80875249289585,58.600242819832985,-15.454804513564005,33.32497649756898,-20.762817168864235,4.576556027837439,-14.030374074923378,0.1430946492083367,-1.8563848636455609,-6.269394217999202,3.3162935740207335,0.6300689825202725,0.6470474261910961,0.5889696799470526,0.5587512795500492,0.589249424723337,0.6413666121031105,0.6985930607806858,0.6877958174282807,0.7627368117433483,0.8392953162289712,0.7003573124554145,0.5719860997845267,13.546683073488742,14.13297537932649,17.973689731870444,15.44136237356892,16.394277234866475,16.001161805896263,49.67846504604649
8731,Women,fearful,Women_fearful,-413.5036800300393,129.2495109558963,10.335062533840592,39.840747752843555,2.6871414283722004,11.113263959001658,-13.796699385143576,3.623075465667525,-4.7053964051797585,7.877548662695635,-2.8910774730376825,-6.1379628902763725,3.497974067164686,0.5950961003689451,0.6243846886954163,0.5776628972192321,0.5643967608835809,0.5531649170426352,0.5217792153135529,0.5414911645546888,0.5883151762763851,0.6191170816200365,0.6938810606870588,0.7652319973455155,0.6720296153168052,13.321624496493772,15.114396433882172,16.96140403363843,17.234277363586333,18.160649795402833,17.05454432125363,44.80791194996181
589,Women,disgust,Women_disgust,-474.25743918928737,42.9819539842965,-32.928769785512664,6.924862091378426,-18.02243314322804,-16.412689214909992,-22.16605822555795,-8.440750185321662,-0.12904358341615868,-11.89819037604176,-4.937883000024528,1.0784127403865846,-12.874044968271527,0.5639566384517709,0.6215515693765082,0.7120683326981145,0.7096261742180625,0.5542844545368978,0.540186323728353,0.510345608696807,0.5070110123273773,0.5285032822372553,0.5681028610170253,0.5459352742876268,0.5192982083852196,17.96632494234312,20.96483447604176,20.616956903902885,19.65518225699975,21.097600433562157,21.147936685535218,31.022609029589677
6155,Men,fearful,Men_fearful,-450.9212275410987,139.25566873328825,17.97320245560377,39.83059111663275,-9.573725056103171,23.801197589517095,-18.604082482019415,8.195620416739212,-11.073955610007719,10.507324002905266,-5.630101531416234,4.5434607063127235,-3.4016578449844603,0.7270682777861877,0.6432202811439086,0.6827190441948984,0.7152860427338665,0.6828963093634632,0.6958614375188409,0.6967984590188033,0.6564149001547244,0.715936572330789,0.7068150831958097,0.7091215985498678,0.815019771480862,13.65583903611865,12.8786888197257,16.540913372905614,16.39344953870408,17.12145216316722,15.772853213300007,47.13289178496657
1962,Men,fearful,Men_fearful,-603.6369874458627,52.49370913064729,-2.4251318797321924,13.571605586444102,5.049775069762755,-8.959213395583127,-8.223633940004222,-1.8525923992492146,-13.111091075638708,-3.381524518405085,-5.563066001069032,-8.889035771574454,0.11688702576203187,0.6259358909050499,0.6275078478844696,0.6372156069728149,0.6409715971458165,0.6664585480295178,0.6558176952449065,0.6609679867504467,0.6965251931336104,0.7842392073597588,0.7636090651281702,0.6716338246152093,0.5958882858108338,21.21156402050514,14.200304935209468,17.739410269952234,16.696027329629942,18.15487380288623,20.75655435685604,31.361179995777185
6384,Women,happy,Women_happy,-414.6438979012929,132.18637321594085,4.634893334247758,48.82312846886334,-18.440519864119334,20.160190566986724,-14.302768873903167,2.2214155624689402,-20.804864412954082,12.693835900747908,-13.366218843580562,-1.8070974635219488,-1.6072826195126302,0.48470708097565046,0.5080524389001209,0.6585233645300829,0.6291644669909674,0.5370803338642244,0.542816265262,0.5587832529001601,0.6371054333711997,0.5995648034603941,0.608118948570891,0.7142896152301287,0.6361662284291462,13.06364485308891,15.08315596154212,18.530925268837475,18.970810781200868,18.566494278069893,20.495856058536052,45.2190438381267
4134,Men,happy,Men_happy,-393.4511728533535,118.49804193848341,19.86814443266618,42.883726641366856,-4.421699319299687,10.916190903371954,-22.258563914714127,12.531734563901576,-14.460212960456486,11.564109359944023,-16.933031483641138,3.3108569807688544,-9.797603293412028,0.7103639436330448,0.6266624903531587,0.5390425102057261,0.5871989780014041,0.5936661868324328,0.6013099454302133,0.5962362509545698,0.6247898059595173,0.5720488376934028,0.589720249283491,0.6564200594071757,0.7312048153525886,15.381205896120747,14.549741105943479,17.846790377659726,17.197563812864495,18.392599276611293,17.92716370681492,45.51185289020776
4571,Women,angry,Women_angry,-380.8354154984605,89.13972679871421,23.53272157868883,43.17842928677272,-13.904029050313774,6.026596127927695,-19.96517297413545,10.030801493995952,-16.46061421178822,13.809369319140686,-12.908167801544007,9.489751311818386,-14.749145141321758,0.7389695877915285,0.6743299467825064,0.5963555958377226,0.4832672328735151,0.5910162281613567,0.6861653414246449,0.6673903758582034,0.5508278389071508,0.5487318737292425,0.534234671929712,0.6283161728286591,0.7181933218139663,13.001924506981556,14.622958166617652,18.427784877654148,18.33432097530463,17.24902420789755,17.84828369546229,50.8008496134969
3443,Men,fearful,Men_fearful,-478.6602655385715,114.78982090292021,35.081845345184085,50.80033587392419,-4.664502880054108,23.671963688985652,-15.153836064550154,18.063801472393493,-17.799117871405688,13.038470979489459,-19.000973394610003,11.031181612510466,-17.151556635624665,0.8015296191644108,0.8950308535641309,0.7161079204916798,0.5459129790841032,0.5678234761367982,0.5688165438775699,0.5559871984363264,0.5865080338662455,0.587169676827329,0.5374446201973203,0.5763015839741967,0.6796232653127484,14.581016247375768,14.935545524492783,15.895029423988367,16.1032807595529,16.555084102123185,16.62941929623251,48.08208924090356
8497,Men,fearful,Men_fearful,-296.7762823801159,102.8892519785561,21.286536943632974,24.645016416993812,-25.84766242561753,-6.840244592437762,-11.243273045929126,-5.363203732739639,-12.43814149152824,5.6606831309464525,-14.167402499772626,5.130508818866685,-10.886941779550623,0.5958018695535976,0.6779390911194165,0.6858902320002863,0.6310686256116989,0.5954878545115123,0.5210388272859866,0.430974467581209,0.4521051096599894,0.481200453410332,0.5985473934741434,0.6125528608042567,0.5758545764306789,13.349411122365684,16.579309382181638,19.26598419488846,21.53301731506409,18.072354161510145,19.348042798980895,42.22738997560048
5047,Men,fearful,Men_fearful,-454.0739565793041,141.3805782199008,26.264701670257022,45.40310483196337,-14.91594983126422,19.008796049119717,-14.598092836925364,15.03340293278174,-13.87379199499378,4.076250218182634,-8.541317889015927,1.058107122639581,-0.7844707825513917,0.5891417974367039,0.6647069400005207,0.7596164279413483,0.6165944500120184,0.5900756022745934,0.6015295287038682,0.5438081986793735,0.5123728638206873,0.5562715184086485,0.631170172047545,0.7014239461304428,0.6922875683496991,15.483886243404477,14.887772835852841,16.979569064058694,17.232956990563103,16.362611528800322,16.265485904357945,43.643530677798125
5863,Women,neutral,Women_neutral,-441.96455773392785,132.5102041556174,29.947930136333753,42.39779777916555,-14.471859852879899,19.08044294451383,-18.2983077502104,2.5968755158848786,-15.263447623865499,12.313696137795338,-5.292031991388844,-0.9449124175234523,-3.582616883038931,0.6677551571642478,0.5517934439904689,0.5695699867364069,0.5415163341673931,0.4281817429456783,0.4962480081565129,0.5899664745859023,0.6649650925521893,0.7185734020615645,0.5608300488712339,0.5648748846522371,0.6553972401423418,14.817527775914694,15.879127958640982,20.133888241847192,17.61748020655693,17.69430017497344,16.84957618122115,47.2010172767266
624,Men,sad,Men_sad,-624.0908821011333,47.56010470062704,4.552565723219442,6.405961845183864,-0.7731637016533681,2.1443759596461565,-5.73122700290831,-3.7579914433273505,-7.281712610533102,-1.0495306318127195,0.24768617957403885,-1.7855737356731514,-0.527668927529953,0.6780630857058283,0.6658366390145705,0.6899959850131782,0.7370589559038141,0.7141407026642905,0.6465673291959495,0.6175601025194635,0.636777995535328,0.6533791783967019,0.7297775675102453,0.7177716482036597,0.7177008104994981,21.547929132872028,16.060232723605328,17.181413855370508,15.400956777201056,17.102239493952958,16.613311891776593,30.583814692174556
8814,Women,happy,Women_happy,-404.11960059719144,132.08113771661309,15.008147219427075,28.051527346403333,-5.21797046373011,5.4418405933090925,-8.264825553956976,0.28402521316128315,-4.9965670013513135,6.415327166660593,-12.232775335232615,7.355442696318889,-7.937350685162165,0.6633492064680964,0.7834977761523466,0.746956974496441,0.5603903794890315,0.5613461130729177,0.5462666281377919,0.48355639670976014,0.47124376282077196,0.5320811712222373,0.5767150322486765,0.668885627618302,0.6049781871499255,14.046161969435216,15.984253525333152,17.41138912427958,17.599494684852832,17.849354790264872,18.323566153985123,39.33503347178543
10100,Women,fearful,Women_fearful,-466.3481954752716,111.00265601555392,23.641098676322756,40.60739115172224,0.09274786824609828,12.900255530926378,-10.192902343694964,7.984715414630246,-8.872753277214052,7.6968578328436275,-13.75659097033107,0.5147912903635812,-10.258556831381446,0.6286973123877194,0.7678742528842214,0.7060485728652682,0.5097144862486013,0.5578202475486933,0.5533968184189948,0.4357425115977871,0.3980799225307033,0.4780805739558857,0.5051433113917467,0.4855399903703391,0.5075464255192703,17.24897093580324,17.74431403811034,16.702057294878326,18.624841274627055,19.31978629308353,19.633143366317057,41.095904781478936
5665,Men,happy,Men_happy,-350.6125079723748,98.88496450655285,14.74954297430332,23.357188050644083,-7.865882012302011,1.983207569921764,-3.008137234910528,-4.676668522343778,-7.045450326658978,5.733382025961274,-8.722207845712983,1.1952662293679084,-8.491755124488135,0.7229777209765714,0.6201699121352013,0.5461302817862279,0.503730008482915,0.530523554026262,0.6521778949057995,0.7834676135050129,0.6188781109040475,0.6252114026093458,0.684069862581138,0.7072866991207509,0.74969504272474,14.427074658909325,14.250739942032073,18.775026920682464,16.913178515614895,18.107466964333693,19.187354410111375,42.48884666381402
2483,Women,sad,Women_sad,-705.2923468221674,48.21337346563206,-0.6041653794198942,-0.6877911601751334,-6.483037222148986,-3.3704006072960517,-8.053657102674409,-16.62050711119264,-7.515872326496327,-1.3879519185150364,-7.135969367411488,-3.2289406944798587,-6.860917313635145,0.6995270750377967,0.6680049039713414,0.5861207738639769,0.5792027456564613,0.5896270444384182,0.5423647949528096,0.5659910898041708,0.5935656434516996,0.5792269154455654,0.6507492217800875,0.7004748263035204,0.7075566959220955,17.22465910268551,18.852289160276953,19.07576949793033,17.12718158556512,18.726876705558485,17.819891207965085,29.685590210307108
8929,Women,angry,Women_angry,-391.9693910290802,119.83627021503472,6.230299838271407,39.86633319757819,-17.954514270465516,9.263402736806702,-4.784146620600053,8.804519547901636,-8.39736735467741,9.738274291767691,-8.867387708142157,3.8822077485736566,-7.029818499048314,0.6789802507495941,0.6953019574821142,0.6535187073381769,0.5960027896191846,0.564870942649941,0.5573480203875627,0.5570482121462716,0.6074724167841425,0.587954917313108,0.6227156415213478,0.6808412755173261,0.6931628788886743,12.601487545915543,15.082359601291127,17.44089280390496,19.253212025817465,18.663298622343845,18.858303770386094,47.8515140553411
5127,Women,angry,Women_angry,-321.1148399824524,121.35055518068798,5.486572104181754,29.540680632840516,-27.678670875677014,-3.9897833480602762,-7.493925123322328,-3.720484011073682,-15.080609028672104,4.249481685440779,-7.691794318497984,0.14075305638623126,-9.313496731943001,0.5589575426677904,0.39617327210659464,0.4250635347230391,0.4825074029217916,0.5648636131641135,0.6271521438004256,0.5987663118424902,0.4802005494710768,0.4534077427053355,0.5154713854465847,0.6377081613076345,0.7254819217871834,13.329863521360673,16.90161818849208,20.076458146168868,19.991233883216978,18.61375804743398,19.731666685216723,42.112139145790756
7393,Women,angry,Women_angry,-302.35159907839835,130.7979349550115,-24.70511625354804,59.6743115438304,-31.84240156373521,13.283392793469126,-15.865180685281652,-8.684515719372413,-28.933730686868337,4.435440724003129,-8.313293322742496,-3.1359663598740104,2.8320980187209326,0.4094775543871488,0.43356174502867023,0.43198980921143104,0.43498174282421553,0.4727552658101669,0.567367433765317,0.6218755448975165,0.6312809670929767,0.6379268166013402,0.788151435454187,0.7424114226401062,0.49428141339277476,14.469689351257882,16.454257203370496,20.72155164940921,17.168527165176034,20.692226190293844,21.887448235537143,45.21987932867445
10140,Women,angry,Women_angry,-316.1006911124,75.38204381367531,-10.917505755830827,36.89621894206707,-18.422695837618488,17.526038171319495,-19.82825820661553,8.279711748444742,-21.79130490040271,5.183020750206055,-11.901455572817657,5.762136847470211,-14.970644092352645,0.6444652086190275,0.6466975898357641,0.657079903564822,0.6853106906232265,0.630719593259345,0.6350493074707015,0.658566424946512,0.6314098311824807,0.6160045694512987,0.6001758398263357,0.6275353258262911,0.6348885603974282,15.671930754054497,16.53939155641661,18.96842646103288,18.824912134177552,18.748118329097476,19.413557037993773,46.621478626200684
2978,Women,happy,Women_happy,-453.59574397073817,121.19447225682516,0.894407780550447,38.026833469310915,-4.908105423502953,18.690672535376425,-19.60331122232345,7.245480171533901,-12.05593614423291,0.4139266188692387,-11.478203463333003,0.07566593312848464,-15.704821714109626,0.6248000313800175,0.6155752444895969,0.6324943030325809,0.6255939879862948,0.6249601719638087,0.621487457620144,0.5861984025740262,0.601339900571959,0.6327594670430086,0.7157945286860894,0.7964972051499641,0.8369452131944457,19.316566991593035,14.8799679162007,16.64132882981267,15.578060653934347,17.257628546149643,16.98308564021642,44.83154216620041
3633,Women,angry,Women_angry,-382.64863367078044,105.80475442058477,2.45186062145421,47.3231028714014,-8.522290671745555,13.820165056123695,-12.891293281872906,7.857293270327165,-10.781354385997659,8.69176215729173,-12.001188194729282,3.323860326120337,-5.221840153868249,0.6345670028419975,0.636893422951447,0.6389131576416252,0.5650397838240256,0.500515448467767,0.5358875971187034,0.5261498199230259,0.5313591097412877,0.5316645720400077,0.5769698393315733,0.6889234017679298,0.7535256213052631,14.084616873247501,16.677152963727433,17.77759474376177,16.779120788778695,17.465661507244228,18.75201668630708,49.544670919177534
2476,Women,happy,Women_happy,-450.1974810133339,2.623951625253899,-27.901676328569433,-5.151862166788831,-11.073719399640293,-9.561021436680951,-9.26050991504957,-12.531816844510349,-4.698016421574475,0.3570757267727353,1.4335172519965476,16.500389395209385,13.55334057676579,0.6383961945201239,0.6698859112130502,0.7260232138062727,0.7042259995833949,0.6059737464818469,0.4906422869592338,0.4254172108371905,0.4369580918686595,0.49588952442537276,0.5412383690415231,0.6419776468725255,0.6750204556654082,13.601591435010798,12.421758712203943,21.010217632592266,19.620803639564606,20.596068445432344,19.97469547848641,31.379580719910102
4138,Men,disgust,Men_disgust,-412.8963237655351,136.99331695475453,19.650502054368534,31.977201901260457,-6.095797457309633,11.479161009915899,-7.426949063386585,6.955265483747747,-13.18863038118099,3.705286551672708,-8.821417197426442,-0.8972121336279852,-7.482852730071286,0.6241203021780813,0.5393098252235711,0.6257865318443006,0.5697454716200016,0.5832183031746755,0.5834189946333936,0.568775414231778,0.5534448013026432,0.575157311886319,0.6407774379345262,0.7161165857113151,0.7701186006035681,14.716099033541711,14.947269811074644,17.320110517442437,17.475389385133703,17.572213055740352,17.790480104417696,41.9540805418856
4202,Men,disgust,Men_disgust,-458.333058496377,143.17621638777388,20.35613848428901,50.63167532065274,-4.080965392077615,18.604500303846596,-17.758173811243953,11.65528532319301,-10.94190134374089,0.27892445940553195,-3.471817833229116,0.5037050189891401,1.0252468460576492,0.6285636725072893,0.6981017270852851,0.6450417148139881,0.6017343216492268,0.5897924301784785,0.6098793683615948,0.5916419673653918,0.5871970206214967,0.6174194534122502,0.67300511394236,0.7392021409643884,0.640036652875906,13.079169570320174,15.307514893988497,17.003934621310236,15.736559643524934,17.207433839019163,16.604371991553133,44.84802765485421
3420,Men,happy,Men_happy,-488.20639401434556,146.26080795886125,21.840208605782173,59.6972120144309,-17.319357705255253,33.54625285285987,-13.167721176538903,12.985626963285704,-10.622128924769678,5.973322885689993,-5.124859026515821,-5.365196242244059,0.1480668989653246,0.5193481242809903,0.5119795641091056,0.5025311706342493,0.4709126842779367,0.5023662566984509,0.4805458013443254,0.4401090468209061,0.5267956595955299,0.55823144980242,0.7103939965787506,0.8853392610702326,0.6902389414883316,12.591541197364966,16.593268681320165,15.516499444337715,16.259354484920525,16.69118982236712,15.935598936892463,45.70675675408168
7185,Women,fearful,Women_fearful,-320.63448672957145,93.71729898981717,6.278384856250173,15.94626979373863,-21.818745550559527,1.3403345615959508,-2.966083145563538,0.7434543588818272,-7.397335996567042,-3.2481307455985586,-15.300301064721515,-4.993856041554443,-13.376329764111006,0.40132696275591573,0.33847601831590746,0.3378725438739187,0.35351458695920573,0.37135682740738285,0.40148188888581743,0.3944313093186191,0.45636364030489546,0.5945579650811443,0.775497649643199,0.7326995357456522,0.519307840505795,13.749077596378761,15.353664817384292,22.31586737670516,24.482417454676234,20.72056165641847,20.03526171073166,53.31254452472751
6108,Men,happy,Men_happy,-466.38644873202355,142.86222502901938,10.770901074745781,57.53141260389637,-15.612372231944908,33.13155526393364,-24.95028360196733,16.11020708768876,-13.33986845119377,7.383085712011687,-3.0126005681865813,-8.17331067860384,-1.151391924269156,0.5988698225689163,0.6319686964475489,0.6144649613057726,0.5669247930773528,0.6402585630894954,0.7783239154408955,0.761677671617261,0.7227896470273364,0.5826774936439394,0.6644202154724248,0.7401362232619941,0.6608783437013723,14.08512250887911,12.854463814610918,16.617039590087924,15.916589385129253,16.87067801676289,16.052213413403518,47.62193519374877
1454,Men,happy,Men_happy,-695.4234691706472,62.56634008023357,-4.888918376142787,14.080122130180754,-2.5858514555260803,-1.294723308446775,-10.970265159860672,-9.783789761975578,-13.855901307928791,4.243648712558663,-2.4813442973231536,-3.5043718127163435,1.0978400345559152,0.7727389608019942,0.7051845909703676,0.6949851800676007,0.7279972095246294,0.7369241169073752,0.6630324582697898,0.6381602476168922,0.6483248002114274,0.6530091727894402,0.7105054134677735,0.729932032684066,0.7415565155238243,21.264946865252362,13.999522037214478,16.183822230979086,16.318807612610694,17.94846802035964,18.54169629527959,31.095371342952657
10182,Men,fearful,Men_fearful,-471.5667303824879,142.4281362329564,20.922378467196424,37.342914758439704,-5.570980646621508,15.954638095137371,-14.417776279735826,6.014634679943895,-10.431260482680585,-0.8403505749290385,-11.540616168195639,5.989193502656403,-8.051873368621385,0.7600232136964272,0.6670042041449361,0.6108670616287679,0.6988712524174241,0.6271992495159446,0.5409475228782601,0.5031387959764158,0.5294751127042112,0.5270289729967177,0.5500775636492233,0.643368232850639,0.7120248406873856,18.567149916193074,15.692816985420949,17.676296691788195,16.797678228532668,18.791981254083467,18.336167932772366,44.32656931829532
7530,Men,disgust,Men_disgust,-412.6074837851631,118.07169619983607,30.554529343554634,23.105461274176456,-11.518106612141114,10.74761935124615,-14.805259944060374,5.370715380478931,-14.279451839670406,9.24715973493492,-12.657470153716632,5.496825907448656,-14.852054146947863,0.668224315898685,0.6879501732516187,0.7108199856302297,0.6219482632195794,0.6157351444927232,0.6486306250739733,0.587757237335513,0.6095981153680248,0.6350164174028892,0.5690633414310545,0.6138323607425222,0.7042665512346435,14.721959749553625,13.580389503458655,17.95340546699627,17.883193224545003,16.78480221335628,17.109164571633517,42.96367083857764
7641,Men,fearful,Men_fearful,-393.53428318308715,130.29346558973674,8.07322025825497,40.915481223403084,-8.205810555651087,7.385979181411383,-14.791608940402918,6.770614303432051,-15.40865849766185,10.255967546994688,-3.6535039307450483,-1.1306260375089945,-3.5069801299204366,0.6290469970020754,0.4550828104342702,0.46503711389156915,0.46017160843955224,0.566968731844894,0.601316639419617,0.5906688887503202,0.5573889152384502,0.598111662639316,0.6105721461713799,0.7112545502273747,0.7578331614149323,13.204996237755823,16.820521157394193,18.546440667197466,17.239847239534228,18.159512082450135,18.219101284446808,43.05776112038629
1876,Women,happy,Women_happy,-582.5608360370176,45.47147694461678,-27.764884934259676,15.441159415494507,-9.797126723473074,-5.7353259955284726,-7.652615941802478,-7.5900781137586675,-0.31745698444329756,-6.3427669928740515,-4.032356453501466,2.3584953193437403,0.69780684369476,0.6311848390998178,0.6349214155223224,0.666142422551635,0.5910230891757189,0.522981925676199,0.5315079750117264,0.5874605310974429,0.5548218118795198,0.6022254431832047,0.633764321067222,0.6658809930044077,0.6682964924688778,23.19605257961863,20.561623724109964,21.234679154058295,18.44104529394701,19.72458955123269,19.947765527455683,29.78107416800773
2641,Men,neutral,Men_neutral,-616.3797387251005,67.92740746545068,4.889055063617053,16.22763370688041,-1.4085727513395012,-3.3700297048128007,-1.7393840257874091,-9.940300801865837,-3.709793190145666,3.569609889621217,-3.142871690835039,-0.3092124302492685,1.4770126046726415,0.6829371775411034,0.6909383287129387,0.6685541042803147,0.6600967308144029,0.6604663668551896,0.6247518050390618,0.6011601237591172,0.6271930745077238,0.6686379281148642,0.683891331817588,0.7522805836902753,0.7240435855347422,22.721752303380743,14.355368054972447,17.856696178511672,16.918759863822945,17.918130324367322,18.540408394909228,28.99729505681225
2953,Men,happy,Men_happy,-361.60198604011657,99.50662929333613,-5.092080010529544,34.463354643740445,-0.0676644433557305,15.911637738295214,-21.888513101475542,-2.116098267406458,-15.733583350418332,-1.059775598184347,-10.733644288092336,0.5557195536928105,-10.477600169596641,0.6168328682498052,0.643222791463243,0.6280130294186811,0.6113730490870247,0.5941526428489892,0.5518601556721936,0.5728100969487233,0.6431424434268785,0.6946421803781625,0.811883213791481,0.8497848074383938,0.7135617598406307,19.18788196132341,14.788198992101343,17.09913947815753,15.18226869460018,18.931471393927257,17.946016375218644,54.88909063196937
1346,Men,sad,Men_sad,-677.5938763760363,41.38291179020676,-0.5569483118808686,4.648780291461631,0.30643518166874795,-1.5364442054936196,-11.907983028671396,-9.85062158494285,-9.783117238789938,-0.6952228330331465,-6.057162977087752,-4.800420407234083,-0.015706583888968135,0.6672513195882214,0.646345779213128,0.6785121201511611,0.6599080346430558,0.6186872812162654,0.6413981880322907,0.7061636210830224,0.8051697938774991,0.7307754503156797,0.6870842446141168,0.653795852540241,0.6557471436060371,20.08347948017454,16.095739726947894,17.62099876844747,15.680458838113076,17.94054055025392,17.728071921028448,29.752653781150286
10003,Men,disgust,Men_disgust,-506.54839273713765,117.62866318568007,31.021093389801973,45.02916202384027,-5.105727975760259,31.130583423549762,-16.12241075158583,17.89878052949439,-17.460745425267714,9.555084368444936,-10.869519845071729,7.9679716993563146,-10.561598986066866,0.85094135759166,0.7447578483050419,0.6565603787670379,0.7002077291792294,0.674000262781053,0.6223882624217625,0.6162956765094454,0.6722149391189145,0.6810101648156361,0.6789918442667751,0.75492406217404,0.8500052623150745,16.88232316679376,13.809397847988206,16.44429677793553,15.413707895375198,16.201729930566945,17.458729882730655,47.92562187652478
3390,Men,sad,Men_sad,-497.08101596992145,139.3401675874149,26.698512961552748,59.8395826094763,-12.524398553047526,33.82146654163274,-20.245219757400648,16.76148041393544,-17.10399924168643,15.378575864759062,-14.813734478234808,4.587540740323343,-12.311351317870429,0.8932040449808464,0.5864159928817972,0.5670437013440901,0.6382838455098274,0.5885383382437752,0.5629763626752998,0.6051284824371816,0.5771235011049134,0.5403942381889311,0.5539014100642986,0.6799749150325787,0.8813212231679768,14.453409732831437,14.668664905708647,15.803024558896983,16.78290445964233,16.104364028038447,15.63662348341558,48.64117082815016
2074,Men,angry,Men_angry,-401.80999043574593,39.36387663271793,-3.9869457580627676,5.778079687692677,-12.919572963746502,-3.9042726668288505,-1.0272615070595907,-2.7988647783581317,-11.111962080536427,-1.3659998019109298,-0.2527192732514173,-2.722019498978388,-1.3715522029499105,0.681993509643692,0.680427736649933,0.7235518800645351,0.746779632124609,0.7041026374552405,0.7184787391853787,0.664115890774787,0.6652618229463175,0.609008688280086,0.610334315691411,0.6581645229062243,0.6159070877276785,23.994678345091376,17.669098171292895,18.676937175323303,17.338949424106442,18.44992338703231,17.529167659367577,28.820833338098396
7743,Women,neutral,Women_neutral,-423.6601225550037,148.01910420301314,-4.885414656614691,31.61766866984637,-11.761558191104001,21.545370002643622,-10.18891421898753,9.898585614956453,-17.78871430553385,16.476988345803598,-14.097704153459762,-1.677752417780144,-4.952823877772253,0.5640818848438677,0.5315851052842091,0.4173904125738567,0.45125833961275225,0.5053081558840999,0.5084320765859779,0.6599956475051989,0.6108748622787484,0.680136738927752,0.666956657069871,0.6283340170413338,0.5871929441680446,13.213171520553795,15.337245254375539,18.2605436595228,18.509981380749448,19.13729096154024,17.9527388403313,43.83868489013654
9828,Men,neutral,Men_neutral,-429.92701069250245,115.21655412338092,16.571760608943574,38.817806496900026,-21.33581446139908,29.10343767086757,-15.617357672045541,11.569621210647197,-12.759515796473801,15.244318077970798,-16.371593351446116,6.391709973784772,-5.765663578645765,0.8267893871609282,0.6536416304336785,0.5330921457681119,0.6100930274899883,0.6258460892462049,0.6392231386794861,0.5887234496860543,0.6226735512848603,0.6696639144101677,0.6983577442684306,0.74508965278578,0.7546283282568169,18.937483413938168,14.978436846941708,16.43487670795005,17.61047211511052,17.953657743051718,19.061265591059914,41.91816582731693
3888,Women,happy,Women_happy,-376.2996218778404,111.57464157129341,8.294917488206357,51.29170790426089,-14.058615886249802,12.573244594392323,-21.677197816258733,10.168638071505598,-19.002451512249205,8.690878732656586,-2.5099949241321515,-1.1553059505316627,-2.1915770983426865,0.4604687479299549,0.4935373593027059,0.47870958404726976,0.5126614543283557,0.5992388119759898,0.6605014291301045,0.5749962899870037,0.5588449311221629,0.6467761367088435,0.7274298895238341,0.674412612068765,0.5259155007044423,12.66550465218533,15.891452128040795,18.263288778364068,17.444558246453656,18.00697357607355,18.19860553395278,48.42637680619548
1172,Women,angry,Women_angry,-462.5676166942825,25.892722121129594,-12.580793545319898,6.384396045518032,-25.899385549611367,-5.481154786150764,-17.58879806941006,-9.356118700975726,-6.694835197928171,-4.981156478612916,-2.901460259130813,-3.304066016254403,-2.4017102720634202,0.6921747475768139,0.7358192953514109,0.7404281028842651,0.7186326605486119,0.6822001441828847,0.6758334150242886,0.6971333650142928,0.6538334754986689,0.6618692803455491,0.7038143825809781,0.6693132370633516,0.6466619903170667,16.718439617490194,16.461143507142186,16.868290595386192,17.179166750954145,18.7597932699049,17.5153607428063,31.814960184795087
